1234 O___;5566 XO__;2667 OO__;7852 XXX_;7552 XXXX;;;
1234 O___;5566 XO__;2667 OOO_;6716 XO__;6572 XXXX;;;
1234 O___;5566 XO__;2667 OOO_;6716 XX__;6826 XXXX;;;
1234 O___;5566 XO__;2667 OOO_;6716 XXO_;6376 XXX_;6476 XXXX;;
1234 O___;5566 XO__;2667 OOO_;6716 XXO_;6376 XXXX;;;
1234 O___;5566 XO__;2667 OOO_;6716 XXOO;6176 XXXX;;;
1234 O___;5566 XO__;2667 OOO_;6716 XXX_;6746 XXXX;;;
1234 O___;5566 XO__;2667 OOO_;6716 XXXX;;;;
1234 O___;5566 XO__;2667 OOOO;6726 XXXX;;;;
1234 O___;5566 XO__;2667 X___;3865 O___;4557 XX__;2552 XXXX;;
1234 O___;5566 XO__;2667 X___;3865 O___;4557 XXO_;5157 XXXX;;
1234 O___;5566 XO__;2667 X___;3865 O___;4557 XXOO;5457 XXXX;;
1234 O___;5566 XO__;2667 X___;3865 O___;4557 XXXX;;;
1234 O___;5566 XO__;2667 X___;3865 OO__;2558 O___;5611 XXXX;;
1234 O___;5566 XO__;2667 X___;3865 OO__;2558 XO__;5357 XXXX;;
1234 O___;5566 XO__;2667 X___;3865 OO__;2558 XXXX;;;
1234 O___;5566 XO__;2667 X___;3865 OOO_;5618 XXOO;5681 XXXX;;
1234 O___;5566 XO__;2667 X___;3865 OOO_;5618 XXX_;5648 XXXX;;
1234 O___;5566 XO__;2667 X___;3865 OOO_;5618 XXXX;;;
1234 O___;5566 XO__;2667 X___;3865 OOOO;5683 XXXX;;;
1234 O___;5566 XO__;2667 X___;3865 X___;2525 XXX_;2555 XXXX;;
1234 O___;5566 XO__;2667 X___;3865 X___;2525 XXXX;;;
1234 O___;5566 XO__;2667 X___;3865 XO__;2585 XO__;3557 XXXX;;
1234 O___;5566 XO__;2667 X___;3865 XO__;2585 XXXX;;;
1234 O___;5566 XO__;2667 X___;3865 XX__;4465 XXXX;;;
1234 O___;5566 XO__;2667 X___;3865 XXO_;8165 XXX_;8465 XXXX;;
1234 O___;5566 XO__;2667 X___;3865 XXO_;8165 XXXX;;;
1234 O___;5566 XO__;2667 X___;3865 XXOO;8365 XXXX;;;
1234 O___;5566 XO__;2667 X___;3865 XXX_;3365 XX__;4865 XXXX;;
1234 O___;5566 XO__;2667 X___;3865 XXX_;3365 XXXX;;;
1234 O___;5566 XO__;2667 X___;3865 XXXX;;;;
1234 O___;5566 XO__;2667 XO__;4686 ____;2575 XXXX;;;
1234 O___;5566 XO__;2667 XO__;4686 O___;3765 OOO_;6517 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 O___;3765 XXO_;7165 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 O___;3765 XXOO;7365 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 O___;3765 XXXX;;;
1234 O___;5566 XO__;2667 XO__;4686 OO__;1115 ____;6363 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 OO__;1115 O___;6547 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 OO__;1115 X___;7465 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 OO__;1115 XO__;6161 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 OOO_;6168 XXO_;6863 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 OOO_;6168 XXOO;6861 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 OOO_;6168 XXX_;6368 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 OOO_;6168 XXXX;;;
1234 O___;5566 XO__;2667 XO__;4686 OOOO;6468 XXXX;;;
1234 O___;5566 XO__;2667 XO__;4686 X___;5671 XX__;5622 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 X___;5671 XXX_;5673 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 X___;5671 XXXX;;;
1234 O___;5566 XO__;2667 XO__;4686 XO__;2856 OO__;4765 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 XO__;2856 OOOO;5628 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 XO__;2856 XXXX;;;
1234 O___;5566 XO__;2667 XO__;4686 XX__;5682 X___;6616 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 XX__;5682 XXXX;;;
1234 O___;5566 XO__;2667 XO__;4686 XXO_;6646 XX__;8616 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 XXO_;6646 XXXX;;;
1234 O___;5566 XO__;2667 XO__;4686 XXOO;8646 XXXX;;;
1234 O___;5566 XO__;2667 XO__;4686 XXX_;3686 XX__;4646 XXXX;;
1234 O___;5566 XO__;2667 XO__;4686 XXX_;3686 XXXX;;;
1234 O___;5566 XO__;2667 XO__;4686 XXXX;;;;
1234 O___;5566 XO__;2667 XOO_;7616 OO__;6527 XO__;6862 XXXX;;
1234 O___;5566 XO__;2667 XOO_;7616 OO__;6527 XXXX;;;
1234 O___;5566 XO__;2667 XOO_;7616 OOO_;6763 XXXX;;;
1234 O___;5566 XO__;2667 XOO_;7616 OOOO;6761 XXXX;;;
1234 O___;5566 XO__;2667 XOO_;7616 XO__;2756 OOOO;5672 XXXX;;
1234 O___;5566 XO__;2667 XOO_;7616 XO__;2756 XXXX;;;
1234 O___;5566 XO__;2667 XOO_;7616 XX__;6626 XXX_;8626 XXXX;;
1234 O___;5566 XO__;2667 XOO_;7616 XX__;6626 XXXX;;;
1234 O___;5566 XO__;2667 XOO_;7616 XXO_;3676 XXX_;4676 XXXX;;
1234 O___;5566 XO__;2667 XOO_;7616 XXO_;3676 XXXX;;;
1234 O___;5566 XO__;2667 XOO_;7616 XXX_;7646 XXXX;;;
1234 O___;5566 XO__;2667 XOO_;7616 XXXX;;;;
1234 O___;5566 XO__;2667 XOOO;6762 OOOO;7626 XXXX;;;
1234 O___;5566 XO__;2667 XOOO;6762 XXXX;;;;
1234 O___;5566 XO__;2667 XX__;3668 ____;2557 XXXX;;;
1234 O___;5566 XO__;2667 XX__;3668 X___;5617 XXX_;5647 XXXX;;
1234 O___;5566 XO__;2667 XX__;3668 X___;5617 XXXX;;;
1234 O___;5566 XO__;2667 XX__;3668 XO__;2865 XXXX;;;
1234 O___;5566 XO__;2667 XX__;3668 XX__;6661 XXXX;;;
1234 O___;5566 XO__;2667 XX__;3668 XXO_;6663 XX__;8661 XXXX;;
1234 O___;5566 XO__;2667 XX__;3668 XXO_;6663 XXXX;;;
1234 O___;5566 XO__;2667 XX__;3668 XXOO;8663 XXXX;;;
1234 O___;5566 XO__;2667 XX__;3668 XXX_;3663 XX__;4668 XXXX;;
1234 O___;5566 XO__;2667 XX__;3668 XXX_;3663 XXXX;;;
1234 O___;5566 XO__;2667 XX__;3668 XXXX;;;;
1234 O___;5566 XO__;2667 XXO_;1686 O___;2765 XXXX;;;
1234 O___;5566 XO__;2667 XXO_;1686 OO__;6367 XXX_;6467 XXXX;;
1234 O___;5566 XO__;2667 XXO_;1686 OO__;6367 XXXX;;;
1234 O___;5566 XO__;2667 XXO_;1686 OOO_;6167 XXXX;;;
1234 O___;5566 XO__;2667 XXO_;1686 X___;5627 XXXX;;;
1234 O___;5566 XO__;2667 XXO_;1686 XO__;6662 XX__;7663 XXXX;;
1234 O___;5566 XO__;2667 XXO_;1686 XO__;6662 XXXX;;;
1234 O___;5566 XO__;2667 XXO_;1686 XOO_;7661 XX__;8662 XXXX;;
1234 O___;5566 XO__;2667 XXO_;1686 XOO_;7661 XXXX;;;
1234 O___;5566 XO__;2667 XXO_;1686 XX__;2626 XXXX;;;
1234 O___;5566 XO__;2667 XXO_;1686 XXX_;2686 XXXX;;;
1234 O___;5566 XO__;2667 XXOO;2676 XOOO;7662 XXXX;;;
1234 O___;5566 XO__;2667 XXOO;2676 XXXX;;;;
1234 O___;5566 XO__;2667 XXX_;1378 ____;2662 XXXX;;;
1234 O___;5566 XO__;2667 XXX_;1378 O___;4667 XXXX;;;
1234 O___;5566 XO__;2667 XXX_;1378 OO__;3667 XXXX;;;
1234 O___;5566 XO__;2667 XXX_;1378 X___;2668 XXXX;;;
1234 O___;5566 XO__;2667 XXXX;;;;;
1234 O___;5566 XOO_;2656 OO__;6515 XXX_;6545 XXXX;;;
1234 O___;5566 XOO_;2656 OO__;6515 XXXX;;;;
1234 O___;5566 XOO_;2656 OOO_;1163 O___;6525 XXXX;;;
1234 O___;5566 XOO_;2656 OOO_;1163 X___;6465 XXXX;;;
1234 O___;5566 XOO_;2656 OOO_;1163 XO__;6365 XXXX;;;
1234 O___;5566 XOO_;2656 OOO_;1163 XX__;6165 XXXX;;;
1234 O___;5566 XOO_;2656 XO__;5615 OOO_;6553 XXXX;;;
1234 O___;5566 XOO_;2656 XO__;5615 OOOO;6551 XXXX;;;
1234 O___;5566 XOO_;2656 XO__;5615 XXX_;5645 XXXX;;;
1234 O___;5566 XOO_;2656 XO__;5615 XXXX;;;;
1234 O___;5566 XOO_;2656 XOO_;3665 OO__;6552 XXXX;;;
1234 O___;5566 XOO_;2656 XOO_;3665 XX__;5625 XXXX;;;
1234 O___;5566 XOO_;2656 XOO_;3665 XXX_;4665 XXXX;;;
1234 O___;5566 XOO_;2656 XOO_;3665 XXXX;;;;
1234 O___;5566 XOO_;2656 XX__;5651 XXX_;5653 XXXX;;;
1234 O___;5566 XOO_;2656 XX__;5651 XXXX;;;;
1234 O___;5566 XOO_;2656 XXO_;1136 O___;5652 XXXX;;;
1234 O___;5566 XOO_;2656 XXO_;1136 X___;6456 XXXX;;;
1234 O___;5566 XOO_;2656 XXO_;1136 XO__;6356 XXXX;;;
1234 O___;5566 XOO_;2656 XXO_;1136 XX__;6156 XXXX;;;
1234 O___;5566 XOO_;2656 XXOO;2665 XXXX;;;;
1234 O___;5566 XOO_;2656 XXX_;3656 XXX_;4656 XXXX;;;
1234 O___;5566 XOO_;2656 XXX_;3656 XXXX;;;;
1234 O___;5566 XOO_;2656 XXXX;;;;;
1234 O___;5566 XX__;3676 ____;4815 O___;5522 XXX_;5552 XXXX;;
1234 O___;5566 XX__;3676 ____;4815 O___;5522 XXXX;;;
1234 O___;5566 XX__;3676 ____;4815 OO__;5528 XX__;5551 XXXX;;
1234 O___;5566 XX__;3676 ____;4815 OO__;5528 XXOO;5582 XXXX;;
1234 O___;5566 XX__;3676 ____;4815 OO__;5528 XXXX;;;
1234 O___;5566 XX__;3676 ____;4815 OOO_;5548 XXO_;5581 XXXX;;
1234 O___;5566 XX__;3676 ____;4815 OOO_;5548 XXXX;;;
1234 O___;5566 XX__;3676 ____;4815 X___;5525 XXXX;;;
1234 O___;5566 XX__;3676 ____;4815 XO__;5511 XX__;5545 XXXX;;
1234 O___;5566 XX__;3676 ____;4815 XO__;5511 XXXX;;;
1234 O___;5566 XX__;3676 ____;4815 XOO_;5518 XXXX;;;
1234 O___;5566 XX__;3676 ____;4815 XX__;5515 XXXX;;;
1234 O___;5566 XX__;3676 O___;5862 X___;5517 XX__;5553 XXXX;;
1234 O___;5566 XX__;3676 O___;5862 X___;5517 XXX_;5547 XXXX;;
1234 O___;5566 XX__;3676 O___;5862 X___;5517 XXXX;;;
1234 O___;5566 XX__;3676 O___;5862 XO__;5527 XX__;5583 XXXX;;
1234 O___;5566 XX__;3676 O___;5862 XO__;5527 XXXX;;;
1234 O___;5566 XX__;3676 O___;5862 XOO_;4568 XXO_;8561 XXXX;;
1234 O___;5566 XX__;3676 O___;5862 XOO_;4568 XXXX;;;
1234 O___;5566 XX__;3676 O___;5862 XOOO;2568 XXXX;;;
1234 O___;5566 XX__;3676 O___;5862 XX__;5161 XXXX;;;
1234 O___;5566 XX__;3676 O___;5862 XXO_;5168 XO__;2562 XXXX;;
1234 O___;5566 XX__;3676 O___;5862 XXO_;5168 XXX_;5468 XXXX;;
1234 O___;5566 XX__;3676 O___;5862 XXO_;5168 XXXX;;;
1234 O___;5566 XX__;3676 O___;5862 XXOO;8562 XXXX;;;
1234 O___;5566 XX__;3676 O___;5862 XXX_;5861 XXXX;;;
1234 O___;5566 XX__;3676 O___;5862 XXXX;;;;
1234 O___;5566 XX__;3676 OO__;2567 XO__;5368 XXOO;5863 XXXX;;
1234 O___;5566 XX__;3676 OO__;2567 XO__;5368 XXX_;5363 XXXX;;
1234 O___;5566 XX__;3676 OO__;2567 XO__;5368 XXXX;;;
1234 O___;5566 XX__;3676 OO__;2567 XOO_;5761 XXXX;;;
1234 O___;5566 XX__;3676 OO__;2567 XOOO;5762 XXXX;;;
1234 O___;5566 XX__;3676 OO__;2567 XX__;8563 XXXX;;;
1234 O___;5566 XX__;3676 OO__;2567 XXO_;5167 XOOO;7561 XXXX;;
1234 O___;5566 XX__;3676 OO__;2567 XXO_;5167 XXX_;5467 XXXX;;
1234 O___;5566 XX__;3676 OO__;2567 XXO_;5167 XXXX;;;
1234 O___;5566 XX__;3676 OO__;2567 XXOO;7562 XXXX;;;
1234 O___;5566 XX__;3676 OO__;2567 XXX_;4567 XXXX;;;
1234 O___;5566 XX__;3676 OO__;2567 XXXX;;;;
1234 O___;5566 XX__;3676 OOO_;5367 XOOO;7563 XXXX;;;
1234 O___;5566 XX__;3676 OOO_;5367 XXOO;5763 XXXX;;;
1234 O___;5566 XX__;3676 OOO_;5367 XXXX;;;;
1234 O___;5566 XX__;3676 X___;4586 X___;5571 XXX_;5572 XXXX;;
1234 O___;5566 XX__;3676 X___;4586 X___;5571 XXXX;;;
1234 O___;5566 XX__;3676 X___;4586 XO__;5116 XXXX;;;
1234 O___;5566 XX__;3676 X___;4586 XOO_;5816 XX__;5446 XXXX;;
1234 O___;5566 XX__;3676 X___;4586 XOO_;5816 XXX_;5826 XXXX;;
1234 O___;5566 XX__;3676 X___;4586 XOO_;5816 XXXX;;;
1234 O___;5566 XX__;3676 X___;4586 XOOO;5846 XXXX;;;
1234 O___;5566 XX__;3676 X___;4586 XX__;2526 XXXX;;;
1234 O___;5566 XX__;3676 X___;4586 XXO_;5186 XOO_;8526 XXXX;;
1234 O___;5566 XX__;3676 X___;4586 XXO_;5186 XOOO;8516 XXXX;;
1234 O___;5566 XX__;3676 X___;4586 XXO_;5186 XXXX;;;
1234 O___;5566 XX__;3676 X___;4586 XXOO;5486 XOOO;8546 XXXX;;
1234 O___;5566 XX__;3676 X___;4586 XXOO;5486 XXXX;;;
1234 O___;5566 XX__;3676 X___;4586 XXX_;2586 XX__;4546 XXXX;;
1234 O___;5566 XX__;3676 X___;4586 XXX_;2586 XXXX;;;
1234 O___;5566 XX__;3676 X___;4586 XXXX;;;;
1234 O___;5566 XX__;3676 XO__;4573 ____;2866 XX__;6166 XXXX;;
1234 O___;5566 XX__;3676 XO__;4573 ____;2866 XXO_;8166 XXXX;;
1234 O___;5566 XX__;3676 XO__;4573 ____;2866 XXXX;;;
1234 O___;5566 XX__;3676 XO__;4573 O___;6466 XXX_;8466 XXXX;;
1234 O___;5566 XX__;3676 XO__;4573 O___;6466 XXXX;;;
1234 O___;5566 XX__;3676 XO__;4573 OO__;5716 XX__;5386 XXXX;;
1234 O___;5566 XX__;3676 XO__;4573 OO__;5716 XXX_;5726 XXXX;;
1234 O___;5566 XX__;3676 XO__;4573 OO__;5716 XXXX;;;
1234 O___;5566 XX__;3676 XO__;4573 OOO_;5746 XXXX;;;
1234 O___;5566 XX__;3676 XO__;4573 X___;4466 XXX_;4866 XXXX;;
1234 O___;5566 XX__;3676 XO__;4573 X___;4466 XXXX;;;
1234 O___;5566 XX__;3676 XO__;4573 XO__;7516 XO__;3568 XXXX;;
1234 O___;5566 XX__;3676 XO__;4573 XO__;7516 XXX_;7526 XXXX;;
1234 O___;5566 XX__;3676 XO__;4573 XO__;7516 XXXX;;;
1234 O___;5566 XX__;3676 XO__;4573 XOO_;7546 XXXX;;;
1234 O___;5566 XX__;3676 XO__;4573 XX__;3563 XXXX;;;
1234 O___;5566 XX__;3676 XO__;4573 XXX_;5573 XXXX;;;
1234 O___;5566 XX__;3676 XOO_;6746 OO__;3567 XXXX;;;
1234 O___;5566 XX__;3676 XOO_;6746 XO__;8366 XXXX;;;
1234 O___;5566 XX__;3676 XOO_;6746 XOO_;7166 XXXX;;;
1234 O___;5566 XX__;3676 XOO_;6746 XOOO;7466 XXXX;;;
1234 O___;5566 XX__;3676 XOO_;6746 XX__;6366 XXXX;;;
1234 O___;5566 XX__;3676 XOO_;6746 XXO_;2766 XXXX;;;
1234 O___;5566 XX__;3676 XOO_;6746 XXOO;4766 XXXX;;;
1234 O___;5566 XX__;3676 XOOO;7366 XXXX;;;;
1234 O___;5566 XX__;3676 XX__;1527 ____;4666 XXXX;;;
1234 O___;5566 XX__;3676 XX__;1527 O___;2666 XXXX;;;
1234 O___;5566 XX__;3676 XX__;1527 OO__;5476 XXXX;;;
1234 O___;5566 XX__;3676 XX__;1527 OOO_;5176 XXXX;;;
1234 O___;5566 XX__;3676 XX__;1527 X___;3586 XXXX;;;
1234 O___;5566 XX__;3676 XX__;1527 XO__;4576 XXXX;;;
1234 O___;5566 XX__;3676 XX__;1527 XOO_;2576 XXXX;;;
1234 O___;5566 XX__;3676 XXO_;3366 XX__;5376 XXXX;;;
1234 O___;5566 XX__;3676 XXO_;3366 XXX_;3866 XXXX;;;
1234 O___;5566 XX__;3676 XXO_;3366 XXXX;;;;
1234 O___;5566 XX__;3676 XXOO;3766 XXXX;;;;
1234 O___;5566 XX__;3676 XXX_;3576 XX__;3666 XXXX;;;
1234 O___;5566 XX__;3676 XXX_;3576 XXXX;;;;
1234 O___;5566 XXO_;2556 OO__;5661 XXX_;5663 XXXX;;;
1234 O___;5566 XXO_;2556 OO__;5661 XXXX;;;;
1234 O___;5566 XXO_;2556 OOO_;1135 O___;5662 XXXX;;;
1234 O___;5566 XXO_;2556 OOO_;1135 X___;5465 XXXX;;;
1234 O___;5566 XXO_;2556 OOO_;1135 XO__;5365 XXXX;;;
1234 O___;5566 XXO_;2556 OOO_;1135 XX__;5165 XXXX;;;
1234 O___;5566 XXO_;2556 XO__;5616 OOO_;6563 XXXX;;;
1234 O___;5566 XXO_;2556 XO__;5616 OOOO;6561 XXXX;;;
1234 O___;5566 XXO_;2556 XO__;5616 XXX_;5646 XXXX;;;
1234 O___;5566 XXO_;2556 XO__;5616 XXXX;;;;
1234 O___;5566 XXO_;2556 XOO_;3565 OO__;5626 XXXX;;;
1234 O___;5566 XXO_;2556 XOO_;3565 XX__;6562 XXXX;;;
1234 O___;5566 XXO_;2556 XOO_;3565 XXX_;4565 XXXX;;;
1234 O___;5566 XXO_;2556 XOO_;3565 XXXX;;;;
1234 O___;5566 XXO_;2556 XX__;6516 XXX_;6546 XXXX;;;
1234 O___;5566 XXO_;2556 XX__;6516 XXXX;;;;
1234 O___;5566 XXO_;2556 XXO_;1153 O___;6526 XXXX;;;
1234 O___;5566 XXO_;2556 XXO_;1153 X___;5456 XXXX;;;
1234 O___;5566 XXO_;2556 XXO_;1153 XO__;5356 XXXX;;;
1234 O___;5566 XXO_;2556 XXO_;1153 XX__;5156 XXXX;;;
1234 O___;5566 XXO_;2556 XXOO;2565 XXXX;;;;
1234 O___;5566 XXO_;2556 XXX_;3556 XXX_;4556 XXXX;;;
1234 O___;5566 XXO_;2556 XXX_;3556 XXXX;;;;
1234 O___;5566 XXO_;2556 XXXX;;;;;
1234 O___;5566 XXX_;2515 O___;5366 XXX_;5466 XXXX;;;
1234 O___;5566 XXX_;2515 O___;5366 XXXX;;;;
1234 O___;5566 XXX_;2515 OO__;5166 XXXX;;;;
1234 O___;5566 XXX_;2515 X___;3566 XXX_;4566 XXXX;;;
1234 O___;5566 XXX_;2515 X___;3566 XXXX;;;;
1234 O___;5566 XXX_;2515 XO__;5546 XXO_;5563 XXXX;;;
1234 O___;5566 XXX_;2515 XO__;5546 XXXX;;;;
1234 O___;5566 XXX_;2515 XOO_;5526 XXO_;5561 XXXX;;;
1234 O___;5566 XXX_;2515 XOO_;5526 XXOO;5562 XXXX;;;
1234 O___;5566 XXX_;2515 XOO_;5526 XXXX;;;;
1234 O___;5566 XXX_;2515 XX__;2566 XXXX;;;;
1234 O___;5566 XXX_;2515 XXO_;5516 XXXX;;;;
1234 OO__;2315 O___;4663 O___;7482 OO__;8148 XXOO;8841 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 OO__;8148 XXX_;8141 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 OO__;8148 XXXX;;;
1234 OO__;2315 O___;4663 O___;7482 OOO_;8147 XXOO;8741 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 OOO_;8147 XXXX;;;
1234 OO__;2315 O___;4663 O___;7482 XO__;7147 XO__;8441 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XO__;7147 XXOO;7741 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XO__;7147 XXX_;7141 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XO__;7147 XXXX;;;
1234 OO__;2315 O___;4663 O___;7482 XOO_;7841 OO__;8428 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XOO_;7841 XOOO;8471 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XOO_;7841 XX__;8842 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XOO_;7841 XXOO;7148 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XOO_;7841 XXXX;;;
1234 OO__;2315 O___;4663 O___;7482 XOOO;8427 XOOO;8742 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XOOO;8427 XXXX;;;
1234 OO__;2315 O___;4663 O___;7482 XX__;7441 XX__;8481 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XX__;7441 XXX_;7471 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XX__;7441 XXXX;;;
1234 OO__;2315 O___;4663 O___;7482 XXO_;7427 XO__;8442 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XXO_;7427 XOOO;7742 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XXO_;7427 XX__;8422 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XXO_;7427 XXXX;;;
1234 OO__;2315 O___;4663 O___;7482 XXOO;1142 OO__;7428 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XXOO;1142 XO__;8472 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XXOO;1142 XX__;7842 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XXX_;1272 OO__;7481 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XXX_;1272 X___;8482 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XXX_;1272 XO__;7442 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XXX_;1272 XOO_;7422 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XXX_;1272 XX__;7472 XXXX;;
1234 OO__;2315 O___;4663 O___;7482 XXXX;;;;
1234 OO__;2315 O___;4663 OO__;6472 O___;3848 XXXX;;;
1234 OO__;2315 O___;4663 OO__;6472 OO__;3748 XO__;8146 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 OO__;3748 XXOO;3847 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 OO__;3748 XXX_;3747 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 OO__;3748 XXXX;;;
1234 OO__;2315 O___;4663 OO__;6472 OOO_;7146 XXXX;;;
1234 OO__;2315 O___;4663 OO__;6472 X___;3448 XXX_;3488 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 X___;3448 XXXX;;;
1234 OO__;2315 O___;4663 OO__;6472 XO__;6148 OO__;3487 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XO__;6148 X___;3447 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XO__;6148 XXOO;6841 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XO__;6148 XXX_;6141 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XO__;6148 XXXX;;;
1234 OO__;2315 O___;4663 OO__;6472 XOO_;6147 OO__;8426 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XOO_;6147 XXOO;6741 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XOO_;6147 XXXX;;;
1234 OO__;2315 O___;4663 OO__;6472 XOOO;7426 XXXX;;;
1234 OO__;2315 O___;4663 OO__;6472 XX__;3478 X___;6441 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XX__;3478 XO__;6481 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XX__;3478 XXX_;3477 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XX__;3478 XXXX;;;
1234 OO__;2315 O___;4663 OO__;6472 XXO_;6428 XOOO;6842 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XXO_;6428 XXXX;;;
1234 OO__;2315 O___;4663 OO__;6472 XXOO;6427 XOOO;6742 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XXOO;6427 XXXX;;;
1234 OO__;2315 O___;4663 OO__;6472 XXX_;1242 OO__;6471 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XXX_;1242 XO__;6482 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XXX_;1242 XOO_;6422 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XXX_;1242 XX__;6442 XXXX;;
1234 OO__;2315 O___;4663 OO__;6472 XXXX;;;;
1234 OO__;2315 O___;4663 OOO_;3474 O___;6146 XXXX;;;
1234 OO__;2315 O___;4663 OOO_;3474 X___;6426 XXXX;;;
1234 OO__;2315 O___;4663 OOO_;3474 XO__;3846 XXXX;;;
1234 OO__;2315 O___;4663 OOO_;3474 XOO_;3746 XXXX;;;
1234 OO__;2315 O___;4663 OOO_;3474 XX__;3486 XXXX;;;
1234 OO__;2315 O___;4663 OOO_;3474 XXO_;3446 XXXX;;;
1234 OO__;2315 O___;4663 OOO_;3474 XXX_;3476 XXXX;;;
1234 OO__;2315 O___;4663 X___;7147 O___;2828 OO__;4482 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 O___;2828 XO__;4422 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 O___;2828 XOO_;4882 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 O___;2828 XX__;4428 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 O___;2828 XXO_;4822 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 O___;2828 XXX_;4828 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 OO__;4872 XO__;4481 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 OO__;4872 XOOO;4728 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 OO__;4872 XX__;4881 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 OO__;4872 XXO_;4722 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 OO__;4872 XXOO;4782 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 OO__;4872 XXX_;4472 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 OO__;4872 XXXX;;;
1234 OO__;2315 O___;4663 X___;7147 OOO_;4471 XX__;4772 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 OOO_;4471 XXO_;4781 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 OOO_;4471 XXX_;4871 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 OOO_;4471 XXXX;;;
1234 OO__;2315 O___;4663 X___;7147 OOOO;4771 XXXX;;;
1234 OO__;2315 O___;4663 X___;7147 X___;4442 XXX_;4842 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 X___;4442 XXXX;;;
1234 OO__;2315 O___;4663 X___;7147 XO__;1148 O___;4427 XXXX;;
1234 OO__;2315 O___;4663 X___;7147 XO__;1148 OO__;4827 XXXX;;
