1177 XX__;8161 X___;3147 XXX_;4824 X___;3127 XXXX;;;;;
1177 XXX_;4171 XO__;6855 ____;3323 ____;1777 XXXX;;;;;
1177 XO__;1631 ____;8722 XOO_;7872 OOOO;2787 XXXX;;;;;
1177 XOO_;1712 XX__;4845 ____;3677 XOO_;6717 XXXX;;;;;
8348 X___;1385 X___;3736 ____;1422 OO__;2545 XXOO;5245 XXXX;;;;
7654 X___;8833 X___;8254 ____;7131 OO__;6613 XXOO;1663 XXXX;;;;
7654 XOO_;5665 X___;7457 XXO_;8328 ____;7415 XXX_;7445 XXXX;;;;
7171 ____;4848 ____;5253 XOO_;3352 OOO_;2563 XOO_;2235 XXXX;;;;
7171 X___;6572 ____;4411 XO__;3431 XOO_;8341 OOOO;4138 XXXX;;;;
7171 XX__;6772 X___;5371 XOO_;8133 XX__;4173 XX__;8175 XXXX;;;;
2377 X___;2756 X___;4284 ____;3661 OOO_;1316 XXX_;1336 XXXX;;;;
1177 ____;5665 ____;3832 OO__;4243 XX__;4288 X___;2223 XXXX;;;;
1177 X___;1625 XX__;3285 X___;1468 X___;1555 X___;1222 XXXX;;;;
8348 ____;5576 X___;2661 XO__;5211 XOOO;1521 XXXX;;;;;
8348 X___;1845 XX__;1274 XOO_;1467 XX__;1442 XXXX;;;;;
8348 XX__;5818 XX__;5533 XOO_;5358 XXXX;;;;;;
8348 XXX_;4328 XXO_;5367 XX__;5348 XXXX;;;;;;
8348 XO__;8863 XX__;3871 OOOO;8713 XXXX;;;;;;
8348 XOO_;8433 XX__;2683 XX__;4187 X___;8883 XXX_;8583 XXXX;;;;
8348 OO__;1432 ____;5757 ____;6886 XXXX;;;;;;
8348 OOO_;4833 XOOO;3483 XXXX;;;;;;;
7654 ____;8121 OO__;1383 XXX_;2854 ____;1313 XXXX;;;;;
7654 X___;8811 OO__;7886 ____;4734 ____;1152 XXX_;1155 XXXX;;;;
7654 XX__;2453 X___;5681 XOO_;8665 XX__;1655 XXXX;;;;;
7654 XXO_;8627 XX__;5626 XXX_;5624 XXXX;;;;;;
7654 XO__;3854 ____;7761 OOO_;6217 OOOO;1672 XXXX;;;;;
7654 XOO_;5665 XX__;8672 XX__;5157 X___;5642 XXXX;;;;;
7654 OOO_;4478 X___;6465 XOOO;4566 XXXX;;;;;;
7171 ____;8383 ____;2624 XX__;2552 XOO_;5524 XO__;2225 XXXX;;;;
7171 X___;7456 ____;2271 XOO_;2232 XOO_;2123 XXXX;;;;;
7171 XX__;8116 X___;7124 XOO_;2323 XX__;2173 XXXX;;;;;
7171 XO__;5277 OO__;4787 ____;2115 XXOO;1125 OOOO;2511 XXXX;;;;
7171 OOO_;7716 XOOO;1767 XXXX;;;;;;;
2377 ____;5668 ____;4544 X___;5341 OO__;1114 XXXX;;;;;
2377 X___;7341 XOO_;4647 XX__;1561 XX__;1547 XXXX;;;;;
2377 XX__;7857 X___;3167 XOO_;1534 XX__;1337 XXXX;;;;;
2377 XXO_;3257 XX__;3178 XXX_;3177 XXXX;;;;;;
2377 XO__;7172 XX__;7625 OOOO;6572 XXXX;;;;;;
2377 XOO_;3273 XX__;3781 XX__;6474 X___;3775 XXXX;;;;;
2377 OO__;3261 ____;8448 ____;7755 XXXX;;;;;;
2377 OOO_;7232 XOOO;3722 XXXX;;;;;;;
1177 ____;4334 ____;6522 OO__;5288 XXX_;3358 X___;2288 XXXX;;;;
1177 X___;3275 X___;1548 XX__;6242 XXO_;1246 XXXX;;;;;
1177 XX__;1361 X___;1578 XX__;4744 XOO_;1474 XXXX;;;;;
1177 XXX_;1787 XXO_;5674 XX__;1677 XXXX;;;;;;
1177 XXO_;2171 XX__;2465 X___;7175 XXXX;;;;;;
1177 OO__;6772 X___;8713 XXOO;8731 XOOO;3718 XXXX;;;;;
1177 OOO_;7141 XXO_;5586 ____;7311 XXX_;7211 XXXX;;;;;
8348 ____;1565 OO__;6612 OO__;2157 XXOO;2751 OOOO;5127 XXXX;;;;
8348 X___;1382 X___;6635 X___;6742 XXO_;2642 XXX_;4642 XXXX;;;;
8348 XX__;8416 XX__;6513 X___;1827 OOO_;8218 XXX_;8718 XXXX;;;;
7171 ____;3883 ____;2646 XO__;5665 X___;4245 XOO_;2425 XXXX;;;;
7171 X___;2651 OO__;7528 ____;6336 XOO_;3166 XXOO;6163 XXXX;;;;
2377 ____;8581 XOO_;8155 OOO_;4518 XXX_;6518 XXX_;1518 XXXX;;;;
2377 X___;7316 XOO_;8171 X___;5364 XX__;6361 XXX_;3361 XXXX;;;;
2377 XO__;8773 XX__;4731 XX__;1521 ____;4774 XXX_;4776 XXXX;;;;
1177 ____;3388 X___;4322 XOO_;3425 OOO_;2346 XXX_;2344 XXXX;;;;
1177 X___;4372 OO__;3164 ____;5225 XOO_;2257 XXOO;2527 XXXX;;;;
8348 ____;7662 ____;3111 XO__;5851 XOO_;1155 XXXX;;;;;
8348 X___;2846 X___;1455 XX__;1874 XOO_;1447 XXXX;;;;;
8348 XX__;8637 XX__;7654 OO__;8744 XXOO;8447 XXXX;;;;;
8348 XXX_;8364 XX__;7383 XOO_;8338 XXX_;8378 XXXX;;;;;
8348 XXO_;8435 XOO_;8164 XXO_;8314 XOOO;8143 XXXX;;;;;
8348 XO__;4688 XX__;1784 X___;5885 XXOO;5588 XXXX;;;;;
8348 XOO_;4438 XX__;4815 X___;3442 X___;3838 XXXX;;;;;
8348 O___;3725 ____;1861 XXOO;6811 XOOO;1681 XXXX;;;;;
8348 OO__;7432 XXO_;2453 XXOO;3452 XOOO;2435 XXXX;;;;;
7654 ____;1828 XX__;3388 XX__;3228 XO__;1318 XXXX;;;;;
7654 X___;2112 X___;7134 XXO_;3184 XXX_;3144 XXXX;;;;;
7654 XX__;7261 X___;8357 X___;4282 XOO_;2254 XXXX;;;;;
7654 XO__;8624 ____;3357 XX__;1541 XX__;1557 XXXX;;;;;
7654 XOO_;6464 XX__;1524 X___;6377 XXX_;6374 XXXX;;;;;
7654 O___;2233 ____;1681 XXOO;1186 XOOO;1861 XXXX;;;;;
7654 OO__;5768 X___;5473 XX__;4125 OOOO;5412 XXXX;;;;;
7654 OOO_;4478 XOO_;4745 XX__;6748 XOOO;4786 XXXX;;;;;
7171 ____;2882 XOO_;8622 OOO_;2245 XXX_;2248 XXXX;;;;;
7171 X___;3186 X___;6274 XOO_;4675 XX__;2676 XXXX;;;;;
7171 XX__;1261 XX__;7524 ____;2118 XO__;1131 XXXX;;;;;
7171 XO__;8112 ____;5756 OOO_;7567 XXOO;6577 XXXX;;;;;
2377 ____;8581 XXO_;8455 XOO_;8514 XOO_;1585 XXXX;;;;;
2377 X___;7315 OOO_;5148 OOO_;4571 XXOO;1574 XXXX;;;;;
2377 XX__;6775 XO__;1357 XX__;6834 ____;1177 XXXX;;;;;
2377 XXO_;3274 XOO_;6172 XXO_;1372 XOOO;2173 XXXX;;;;;
2377 OOO_;7232 XX__;8635 X___;3131 XX__;7731 XXXX;;;;;
1177 ____;4646 X___;2623 OOO_;3683 XOO_;3236 XXXX;;;;;
1177 X___;1538 XX__;8562 X___;5541 XOO_;1555 XXXX;;;;;
1177 XX__;1281 XX__;4527 OOO_;1275 XXX_;1274 XXXX;;;;;
1177 XXX_;1217 XXO_;1456 X___;1187 XXX_;1137 XXXX;;;;;
1177 XO__;2767 ____;5514 OOO_;4151 XXOO;1451 XXXX;;;;;
1177 XOO_;7817 XX__;4312 X___;2656 X___;7116 XXXX;;;;;
8348 ____;5662 OO__;2575 XOOO;7255 XXXX;;;;;;
8348 XX__;1458 XXO_;1247 XXO_;1748 XXXX;;;;;;
8348 XXO_;8432 XXO_;8428 XX__;8443 XXXX;;;;;;
8348 XOO_;4438 XXX_;3415 XX__;3438 XXXX;;;;;;
8348 OOO_;4833 XX__;4516 XX__;4886 XXXX;;;;;;
7654 XXX_;5662 XOO_;7656 XX__;2654 XXXX;;;;;;
7654 XXO_;8724 X___;5434 XXX_;5634 XXXX;;;;;;
7654 XOO_;5665 XXX_;5675 XX__;4665 XXXX;;;;;;
7171 X___;4278 XO__;2573 OOOO;7235 XXXX;;;;;;
7171 XX__;1165 XOO_;5112 XXX_;5111 XXXX;;;;;;
7171 XO__;5774 X___;6411 OOOO;1164 XXXX;;;;;;
7171 OOO_;1772 XX__;3745 XX__;1715 XXXX;;;;;;
2377 ____;6885 OO__;5616 XOOO;1566 XXXX;;;;;;
2377 XX__;1267 XOO_;4127 XXX_;2127 XXXX;;;;;;
2377 XXO_;3247 XXO_;2747 XX__;2237 XXXX;;;;;;
2377 XOO_;3272 XX__;1742 XXX_;1772 XXXX;;;;;;
2377 O___;6124 OOOO;4612 OOOO;1246 XXXX;;;;;;
1177 X___;1348 XO__;1452 OOOO;2145 XXXX;;;;;;
1177 XO__;7473 XX__;6775 XXOO;7675 XXXX;;;;;;
8348 ____;7167 X___;2725 XO__;2266 XXX_;2566 XX__;2262 XXXX;;;;
8348 X___;7845 XX__;4615 XOO_;1455 XXO_;1145 XXX_;1245 XXXX;;;;
7654 X___;3131 X___;7152 XO__;7187 X___;4124 XXOO;2144 XXXX;;;;
7654 OO__;1465 XX__;3845 XX__;6832 ____;5445 XXX_;4445 XXXX;;;;
7171 ____;4422 OO__;5564 X___;8344 XXO_;8234 XOOO;2384 XXXX;;;;
7171 X___;8162 OO__;7486 ____;3223 XX__;3521 XX__;2221 XXXX;;;;
7171 XO__;8677 ____;4313 XX__;4145 X___;2113 XXX_;1113 XXXX;;;;
2377 ____;4461 OO__;1516 XX__;8514 XX__;8616 XXX_;8816 XXXX;;;;
2377 X___;7346 X___;3583 OOO_;1358 XXX_;8358 XX__;1338 XXXX;;;;
1177 ____;5544 XO__;2344 XX__;2645 XXX_;2845 XXX_;2245 XXXX;;;;
1177 X___;1256 ____;7373 X___;4548 XO__;8478 XX__;4474 XXXX;;;;
1177 XO__;5141 ____;7388 XX__;3327 X___;7787 XXX_;7687 XXXX;;;;
8348 ____;7552 XOO_;2577 XOO_;5212 XOO_;1257 XXXX;;;;;
8348 X___;7842 X___;4451 OOO_;6145 XX__;1144 XXXX;;;;;
8348 XX__;6538 XOO_;3158 XOO_;5378 XX__;1368 XXXX;;;;;
8348 XXO_;5438 XOO_;4728 XX__;4318 XXX_;4368 XXXX;;;;;
8348 XOO_;3438 XOO_;8654 XXO_;8453 XOOO;8534 XXXX;;;;;
7654 ____;3881 OO__;1228 XX__;1213 XX__;1118 XXXX;;;;;
7654 X___;2332 XX__;7313 OO__;2631 XXOO;1632 XXXX;;;;;
7654 XX__;8514 XO__;5623 X___;6617 ____;5454 XXXX;;;;;
7654 XXX_;7375 X___;7248 XOO_;7624 XXX_;7684 XXXX;;;;;
7654 XXO_;8452 XXX_;7452 XXXX;;;;;;;
7654 XO__;1254 XX__;3265 X___;2286 ____;1755 XXXX;;;;;
7654 XOO_;4455 XX__;8356 XX__;2466 XOO_;4256 XXXX;;;;;
7654 OO__;4175 XX__;5873 X___;6271 XXOO;6172 XXXX;;;;;
7171 ____;4646 XOO_;6844 OO__;3588 ____;2466 XXXX;;;;;
7171 X___;4578 XXO_;5675 X___;2788 XXO_;2478 XXXX;;;;;
7171 XX__;8611 XX__;6573 ____;1854 OO__;4111 XXXX;;;;;
7171 XXO_;7167 XXO_;4857 X___;3177 XXX_;2177 XXXX;;;;;
7171 XO__;8773 ____;1242 XOO_;4211 XOOO;1421 XXXX;;;;;
7171 XOO_;1775 XXX_;2876 X___;1834 X___;1777 XXXX;;;;;
7171 OO__;7743 XX__;2813 XX__;6546 ____;3713 XXXX;;;;;
7171 OOO_;6117 XX__;2357 X___;4717 XXX_;8717 XXXX;;;;;
2377 ____;8454 XX__;8518 X___;4486 XO__;1414 XXXX;;;;;
2377 X___;7348 X___;3513 OOO_;6351 XX__;1331 XXXX;;;;;
2377 XX__;4217 XX__;4833 ____;6852 OO__;2267 XXXX;;;;;
2377 XXO_;3274 XOO_;6173 XX__;2873 XXX_;2573 XXXX;;;;;
2377 OO__;3265 XX__;3832 XX__;7541 ____;3222 XXXX;;;;;
2377 OOO_;7223 XX__;3163 X___;8885 X___;7783 XXXX;;;;;
1177 ____;8282 OO__;6368 OOO_;2836 XXOO;3826 XXXX;;;;;
1177 X___;1285 XXX_;6835 XOO_;1685 XXX_;1385 XXXX;;;;;
1177 XX__;7627 ____;4481 XO__;2158 X___;1141 XXXX;;;;;
1177 XO__;3757 XX__;7728 X___;6384 ____;1755 XXXX;;;;;
8348 ____;2556 O___;1127 XX__;1767 XX__;7727 ____;1161 XXXX;;;;
8348 X___;7841 OO__;6768 X___;1515 X___;1228 XXOO;2218 XXXX;;;;
7654 X___;1313 ____;2887 X___;5224 XO__;2626 X___;2444 XXXX;;;;
7654 O___;8811 ____;3253 XX__;7343 X___;6223 XXOO;2263 XXXX;;;;
7171 ____;2266 XO__;8566 XO__;4636 ____;8225 XOOO;2528 XXXX;;;;
7171 X___;4275 X___;3164 XO__;8125 ____;3673 XXX_;3676 XXXX;;;;
7171 O___;3514 ____;2752 XX__;2766 XXX_;2786 XXOO;2768 XXXX;;;;
2377 ____;4566 O___;1814 XOO_;1185 XXOO;8115 XOOO;1158 XXXX;;;;
2377 X___;2748 OO__;5457 X___;6886 X___;1817 XXOO;1187 XXXX;;;;
2377 XOO_;3273 XOO_;2724 XX__;2481 X___;2763 XXX_;2753 XXXX;;;;
1177 ____;8558 X___;8442 O___;2536 XOOO;6523 XOOO;2653 XXXX;;;;
1177 X___;6237 OOO_;3822 X___;4625 X___;3676 XXX_;3673 XXXX;;;;
1177 O___;8734 ____;8212 XX__;6216 XXX_;5216 XXOO;6215 XXXX;;;;
8348 X___;6847 OO__;8722 OOOO;2278 XXXX;;;;;;
8348 XX__;8475 OO__;3247 XXOO;2347 XXXX;;;;;;
8348 XOO_;4438 XXO_;6158 XX__;3458 XXXX;;;;;;
8348 OO__;5431 OOOO;8513 XXX_;4513 XXXX;;;;;;
8348 OOO_;4483 XXX_;6457 XX__;6483 XXXX;;;;;;
7654 XX__;5631 X___;7826 OOO_;2684 XXXX;;;;;;
7654 XXO_;5257 X___;6356 XXO_;4656 XXXX;;;;;;
7654 XO__;7234 XXOO;7732 XXX_;7432 XXXX;;;;;;
7654 XOO_;6677 X___;7544 XXX_;6544 XXXX;;;;;;
7654 OO__;5147 XX__;4387 XXOO;8347 XXXX;;;;;;
7654 OOO_;5715 XXX_;6715 XX__;5745 XXXX;;;;;;
7171 XXX_;7721 XOO_;4677 X___;2171 XXXX;;;;;;
7171 XXO_;7781 XOO_;6247 XX__;7147 XXXX;;;;;;
7171 XO__;2115 XX__;1816 ____;2775 XXXX;;;;;;
7171 XOO_;3117 XXO_;6154 XX__;1157 XXXX;;;;;;
7171 O___;1632 OOOO;2316 XXOO;3216 XXXX;;;;;;
2377 X___;7385 XX__;6183 OOO_;1365 XXXX;;;;;;
2377 XXX_;2173 XOO_;3325 X___;1377 XXXX;;;;;;
2377 XOO_;3273 XXX_;3682 X___;3773 XXXX;;;;;;
2377 OOO_;7223 XXX_;6238 XX__;7233 XXXX;;;;;;
1177 X___;1852 XX__;2846 OOO_;1462 XXXX;;;;;;
1177 XXX_;7174 XOO_;5767 X___;1147 XXXX;;;;;;
1177 XXO_;1517 XXO_;8736 X___;1757 XXXX;;;;;;
1177 XO__;3112 XX__;5141 ____;3772 XXXX;;;;;;
1177 XOO_;7671 XXO_;3742 XX__;3771 XXXX;;;;;;
8348 ____;7127 XOO_;7211 OOO_;6172 XOO_;1722 XXXX;;;;;
8348 X___;2387 XO__;1376 XX__;3521 XOOO;1325 XXXX;;;;;
8348 XX__;8286 ____;3557 X___;1653 OO__;3341 XXXX;;;;;
8348 XO__;3858 XXX_;3273 ____;5267 X___;5858 XXXX;;;;;
8348 XOO_;4438 XX__;7481 XOO_;4788 XXX_;4188 XXXX;;;;;
8348 OO__;1432 XXOO;2411 OOO_;1234 XOOO;4132 XXXX;;;;;
8348 OOO_;4833 XXO_;4652 X___;7488 XX__;4483 XXXX;;;;;
7654 ____;1332 OO__;3881 XX__;2821 XXX_;2811 XXXX;;;;;
7654 X___;8383 ____;1272 XX__;5211 OO__;1662 XXXX;;;;;
7654 XX__;1758 ____;6363 XO__;6644 XXO_;2664 XXXX;;;;;
7654 XXO_;7168 XX__;6432 OOO_;7264 XXX_;7364 XXXX;;;;;
7654 XO__;1354 XOO_;4584 XX__;5234 XXOO;2534 XXXX;;;;;
7654 XOO_;7766 X___;5644 XXO_;8112 X___;5164 XXXX;;;;;
7654 O___;1133 ____;2628 XOOO;2862 XOOO;2286 XXXX;;;;;
7654 OOO_;6515 XX__;1573 XX__;6227 XOO_;6572 XXXX;;;;;
7171 ____;2552 XX__;6524 OO__;2263 XXX_;2262 XXXX;;;;;
7171 X___;7826 X___;5241 OOO_;2374 X___;2125 XXXX;;;;;
7171 XX__;7735 ____;6818 OO__;1485 X___;1161 XXXX;;;;;
7171 XXX_;1271 XO__;4285 ____;6383 X___;7173 XXXX;;;;;
7171 XO__;7746 ____;5313 X___;1122 XXX_;1112 XXXX;;;;;
7171 O___;3614 ____;2247 XX__;5257 XXOO;2557 XXXX;;;;;
7171 OO__;7746 ____;5335 X___;1312 XX__;1815 XXXX;;;;;
2377 ____;5811 OO__;8556 X___;1544 XX__;1146 XXXX;;;;;
2377 X___;2756 ____;1188 XO__;1141 XXX_;1341 XXXX;;;;;
2377 XX__;4217 OO__;2543 X___;6662 ____;1373 XXXX;;;;;
2377 XXX_;5372 XX__;1465 ____;7728 OO__;3377 XXXX;;;;;
2377 XO__;7127 XO__;7476 OOOO;6747 XXOO;4767 XXXX;;;;;
2377 XOO_;3272 OOO_;8753 XX__;5343 XX__;2743 XXXX;;;;;
2377 OO__;3245 XX__;1223 X___;2565 ____;3743 XXXX;;;;;
1177 ____;2323 XXO_;2633 XO__;5382 XX__;2342 XXXX;;;;;
1177 X___;2153 XOO_;1455 X___;1268 XXO_;1283 XXXX;;;;;
1177 XX__;2787 ____;4415 X___;5561 OO__;1116 XXXX;;;;;
1177 XXX_;4117 XX__;2564 ____;7768 OO__;3177 XXXX;;;;;
1177 XXO_;7127 XO__;4817 XX__;6334 ____;1517 XXXX;;;;;
1177 XO__;4787 ____;3351 X___;1212 XXX_;1211 XXXX;;;;;
1177 OO__;2151 X___;7641 XX__;8825 ____;7331 XXXX;;;;;
8348 ____;7552 OO__;2117 XX__;6727 XOO_;2667 XX__;2277 XXXX;;;;
8348 X___;6385 X___;1237 XOO_;3137 OOO_;1323 XX__;1371 XXXX;;;;
8348 XO__;8184 XOO_;8416 XX__;7632 ____;8815 XXX_;8811 XXXX;;;;
7654 X___;2828 ____;6311 O___;3445 XX__;3555 ____;1444 XXXX;;;;
7654 O___;3311 X___;3881 XX__;3827 XXOO;3287 XOOO;3872 XXXX;;;;
7171 ____;2332 XO__;5334 X___;6823 X___;5222 XXO_;2224 XXXX;;;;
7171 X___;8136 OO__;3478 X___;4264 ____;3351 XXX_;3551 XXXX;;;;
2377 ____;4564 XX__;6165 XOO_;5871 X___;5566 XO__;4661 XXXX;;;;
2377 X___;7345 X___;3618 XOO_;3138 OOO_;6313 XX__;8311 XXXX;;;;
2377 XX__;3476 XO__;1774 ____;8526 XOO_;2356 XXX_;2386 XXXX;;;;
2377 XO__;7127 XOO_;1267 XX__;8242 ____;1717 XXX_;1757 XXXX;;;;
1177 ____;5533 ____;8842 OO__;6684 XO__;2628 XOOO;2286 XXXX;;;;
1177 X___;6278 X___;8145 OOO_;1853 XOO_;1588 XX__;1438 XXXX;;;;
1177 OO__;1613 X___;7215 XXX_;5455 ____;7212 XXX_;7218 XXXX;;;;
8348 ____;2621 OOO_;1256 XOO_;6217 OOO_;1162 XXXX;;;;;
8348 X___;7386 O___;6724 ____;8111 XXOO;1118 XXXX;;;;;
8348 XX__;7858 X___;6238 XOO_;3521 OOO_;2318 XXXX;;;;;
8348 XO__;8813 XOO_;8581 OOOO;1858 XXXX;;;;;;
8348 XOO_;3438 XXX_;4631 XOO_;6438 XXX_;1438 XXXX;;;;;
8348 O___;4752 ____;6186 XOO_;1816 XX__;1636 XXOO;3616 XXXX;;;;
8348 OO__;7432 ____;1616 XX__;1886 XXXX;;;;;;
8348 OOO_;4483 XOO_;3581 XX__;6622 X___;3684 XXXX;;;;;
7654 ____;1383 XO__;3223 XXO_;2823 XXX_;2123 XXXX;;;;;
7654 X___;1221 X___;3651 XOO_;5338 XOO_;1353 XXXX;;;;;
7654 XX__;7136 OO__;8253 ____;1646 XXO_;1614 XXXX;;;;;
7654 XXO_;6324 X___;7448 OOO_;8754 XXX_;4754 XXXX;;;;;
7654 XO__;7851 XXOO;7817 XXO_;1857 XXXX;;;;;;
7654 XOO_;5757 XXX_;6757 XXO_;5756 XXXX;;;;;;
7654 O___;8822 ____;3611 XX__;7433 XOO_;3731 XXOO;3713 XXXX;;;;
7654 OO__;4375 XOO_;3525 XX__;1435 XXOO;3415 XXXX;;;;;
7654 OOO_;6525 X___;4587 XXO_;3547 XXX_;1547 XXXX;;;;;
7171 ____;5566 ____;2383 XXX_;3433 O___;2388 XXX_;2382 XXXX;;;;
7171 X___;8675 ____;5441 X___;3253 OO__;2321 XXXX;;;;;
7171 XX__;8776 XX__;2148 XO__;8173 XX__;4176 XXXX;;;;;
7171 XXO_;1371 OOO_;6214 X___;7118 XXX_;7115 XXXX;;;;;
7171 XO__;8113 XOO_;1586 XX__;4282 ____;1136 XXXX;;;;;
7171 XOO_;2711 XO__;8317 XX__;8658 ____;7417 XXXX;;;;;
7171 O___;5734 XX__;5823 ____;6683 ____;4744 XXXX;;;;;
7171 OO__;8577 X___;2317 X___;4226 ____;1515 XXXX;;;;;
2377 ____;6168 X___;5884 O___;4111 XXO_;1151 XXOO;1115 XXXX;;;;
2377 X___;7358 XX__;6453 OO__;8143 XOOO;1348 XXXX;;;;;
2377 XX__;5717 XO__;4371 XOOO;1347 XXXX;;;;;;
2377 XXX_;2873 XOO_;2235 XOO_;2327 XXX_;2357 XXXX;;;;;
2377 XXO_;3257 XXO_;7357 XXO_;2757 XXXX;;;;;;
2377 XO__;4737 XX__;1763 XX__;1588 XX__;1787 XXXX;;;;;
2377 XOO_;3272 OOO_;2683 XX__;5615 X___;2713 XXXX;;;;;
2377 O___;4863 ____;5711 XOO_;7551 XX__;1251 XXOO;1521 XXXX;;;;
2377 OO__;3264 XO__;3521 OOOO;5213 XXOO;1253 XXXX;;;;;
1177 ____;8282 XO__;4252 XXO_;4632 X___;2552 XXXX;;;;;
1177 X___;4672 ____;1373 XXX_;6535 OO__;1353 XXXX;;;;;
1177 XX__;8141 XO__;1836 XX__;2166 X___;1133 XXX_;1135 XXXX;;;;
1177 XXO_;1471 OOO_;6218 XX__;6117 XXXX;;;;;;
1177 XO__;7527 ____;3314 X___;1661 XXO_;1618 XXXX;;;;;
1177 XOO_;3717 XXO_;1842 X___;1713 XXXX;;;;;;
1177 OO__;4787 ____;5522 XX__;5511 XXXX;;;;;;
8348 ____;7255 XO__;6277 XO__;6625 XX__;6715 XOOO;1675 XXXX;;;;
8348 X___;5841 XX__;5274 XO__;4546 X___;2241 XXX_;1241 XXXX;;;;
8348 XX__;8132 X___;4574 X___;5856 OO__;8678 XX__;8588 XXXX;;;;
8348 O___;3721 OO__;7614 ____;2553 XXOO;5253 OOOO;2535 XXXX;;;;
7654 X___;3113 XO__;1124 X___;8343 X___;1663 XX__;1553 XXXX;;;;
7654 O___;3232 ____;1688 XX__;1517 XXO_;1187 XOOO;1718 XXXX;;;;
7654 OO__;4726 XX__;6738 X___;5712 XX__;4717 XXX_;4711 XXXX;;;;
7654 OOO_;5735 X___;5486 XOO_;6245 XXO_;6465 XXX_;6415 XXXX;;;;
7171 ____;4848 XO__;4245 XXO_;4226 XOO_;6244 XXX_;2244 XXXX;;;;
7171 X___;6521 XO__;4681 X___;7236 XX__;3231 XXX_;2231 XXXX;;;;
7171 XO__;2776 X___;1125 OOO_;5844 ____;2211 XXX_;2311 XXXX;;;;
2377 ____;8161 OO__;6685 X___;6414 XO__;1884 XXOO;1488 XXXX;;;;
2377 X___;7364 XX__;5834 XO__;1343 XXO_;3344 XX__;1314 XXXX;;;;
2377 XX__;7567 X___;2784 XO__;8318 X___;2217 XXX_;2117 XXXX;;;;
2377 XOO_;3237 OO__;1742 X___;6516 ____;7773 XXX_;8773 XXXX;;;;
2377 O___;4136 OO__;6512 ____;8483 XXOO;8843 OOOO;3488 XXXX;;;;
1177 ____;6868 ____;4535 XO__;5225 XO__;2434 XXX_;2234 XXXX;;;;
1177 X___;4867 OO__;1483 XX__;5688 XX__;1686 XXX_;1682 XXXX;;;;
8348 ____;7276 XO__;6265 X___;7121 XOO_;1227 XXXX;;;;;
8348 X___;6382 XX__;3572 XO__;1637 XX__;1332 XXXX;;;;;
8348 XX__;8632 OO__;4356 XX__;1317 XX__;1358 XXXX;;;;;
8348 XXO_;8437 OO__;5832 X___;6133 ____;4848 XXXX;;;;;
8348 XO__;8853 X___;8264 OOO_;4812 XXOO;1842 XXXX;;;;;
8348 XOO_;3438 XXX_;4637 OOO_;3468 XXX_;3478 XXXX;;;;;
8348 O___;7563 ____;1821 XXX_;3222 ____;1811 XXXX;;;;;
8348 OO__;7435 XX__;3414 XXO_;4423 XOOO;2434 XXXX;;;;;
8348 OOO_;3484 OOO_;2313 X___;4676 XX__;4873 XXXX;;;;;
7654 ____;1812 XOO_;8218 OO__;8143 XX__;1123 XXXX;;;;;
7654 X___;8383 ____;1722 XXO_;7712 OO__;1224 XXXX;;;;;
7654 XXO_;7578 X___;6671 OO__;2318 ____;7464 XXXX;;;;;
7654 XO__;7618 XO__;7241 ____;5683 XXOO;3685 XXXX;;;;;
7654 OO__;8465 XO__;2435 ____;8716 OOOO;1867 XXXX;;;;;
7654 OOO_;4535 O___;6742 OOOO;2467 XXOO;2476 XXXX;;;;;
7171 ____;6644 XOO_;4686 OO__;2663 XX__;2464 XXXX;;;;;
7171 X___;8573 XO__;5472 XX__;3226 XX__;3476 XXXX;;;;;
7171 XX__;3411 XX__;4872 XO__;5471 XXX_;6471 XXXX;;;;;
7171 XXX_;8771 XOO_;7647 XO__;6423 ____;7175 XXXX;;;;;
7171 XO__;8511 XOO_;7215 X___;6354 ____;1118 XXXX;;;;;
7171 XOO_;1773 OOO_;7645 X___;7817 XXX_;7217 XXXX;;;;;
7171 O___;4812 ____;3723 XXO_;3736 XXOO;6733 XXXX;;;;;
7171 OO__;6112 ____;8558 X___;8747 XXO_;4757 XXXX;;;;;
7171 OOO_;3711 XOO_;2615 X___;1817 XXX_;1417 XXXX;;;;;
2377 ____;5158 XX__;8418 O___;5161 XOOO;1156 XXXX;;;;;
2377 X___;7384 XO__;4361 OOO_;6174 XXOO;1674 XXXX;;;;;
2377 XX__;8271 XO__;8467 XX__;1588 X___;1477 XXXX;;;;;
2377 XO__;1773 XOO_;7871 XOO_;1837 OOOO;3178 XXXX;;;;;
2377 XOO_;3272 XXX_;5213 XO__;1668 ____;3274 XXXX;;;;;
2377 O___;5834 ____;1766 XXO_;1626 XXOO;1662 XXXX;;;;;
2377 OO__;3215 XX__;3823 XX__;6424 XX__;3224 XXXX;;;;;
2377 OOO_;7232 XXX_;8241 X___;8253 XOO_;7235 XXXX;;;;;
1177 ____;3553 X___;8443 ____;6656 O___;2522 XXXX;;;;;
1177 X___;2457 ____;6176 OO__;1633 XXO_;1863 XXXX;;;;;
1177 XX__;1618 XO__;6134 XX__;7353 X___;1154 XXXX;;;;;
1177 XXX_;3117 XOO_;5811 OOO_;1175 XXX_;1178 XXXX;;;;;
1177 XO__;7327 ____;6615 XO__;4116 XXOO;1416 XXXX;;;;;
1177 XOO_;7112 OOO_;1348 X___;1761 XXX_;1751 XXXX;;;;;
