2131 ____;4445 ____;6666 XXXX;;;;
2131 ____;4445 XO__;4556 XXOO;5456 XXXX;;;
2131 ____;4445 XO__;4556 XXX_;4566 XXOO;4656 XXXX;;
2131 ____;4445 XO__;4556 XXX_;4566 XXXX;;;
2131 ____;4445 XO__;4556 XXXX;;;;
2131 ____;4445 XOO_;4554 XOO_;5464 XXOO;5644 XXXX;;
2131 ____;4445 XOO_;4554 XOO_;5464 XXXX;;;
2131 ____;4445 XOO_;4554 XXO_;6454 XXOO;6544 XXXX;;
2131 ____;4445 XOO_;4554 XXO_;6454 XXXX;;;
2131 ____;4445 XOO_;4554 XXOO;5454 XXOO;5544 XXXX;;
2131 ____;4445 XOO_;4554 XXOO;5454 XXXX;;;
2131 ____;4445 XOO_;4554 XXX_;4564 XXOO;4654 XXXX;;
2131 ____;4445 XOO_;4554 XXX_;4564 XXXX;;;
2131 ____;4445 XOO_;4554 XXXX;;;;
2131 ____;4445 XX__;4466 O___;5545 XXXX;;;
2131 ____;4445 XX__;4466 OO__;5645 XXOO;6545 XXXX;;
2131 ____;4445 XX__;4466 OO__;5645 XXXX;;;
2131 ____;4445 XX__;4466 OOO_;6645 XXXX;;;
2131 ____;4445 XX__;4466 X___;4555 XXOO;5455 XXXX;;
2131 ____;4445 XX__;4466 X___;4555 XXXX;;;
2131 ____;4445 XX__;4466 XO__;4655 XXOO;6455 XXXX;;
2131 ____;4445 XX__;4466 XO__;4655 XXXX;;;
2131 ____;4445 XX__;4466 XX__;4565 XXOO;5465 XXXX;;
2131 ____;4445 XX__;4466 XX__;4565 XXXX;;;
2131 ____;4445 XX__;4466 XXO_;4665 XXOO;6465 XXXX;;
2131 ____;4445 XX__;4466 XXO_;4665 XXXX;;;
2131 ____;4445 XX__;4466 XXOO;4646 XXOO;6446 XXXX;;
2131 ____;4445 XX__;4466 XXOO;4646 XXXX;;;
2131 ____;4445 XX__;4466 XXXX;;;;
2131 ____;4445 XXO_;4561 OO__;6444 XXXX;;;
2131 ____;4445 XXO_;4561 OOO_;5446 XXXX;;;
2131 ____;4445 XXO_;4561 XO__;4644 XXXX;;;
2131 ____;4445 XXO_;4561 XOO_;4456 XXXX;;;
2131 ____;4445 XXO_;4561 XX__;4464 XXXX;;;
2131 ____;4445 XXO_;4561 XXO_;4546 XXXX;;;
2131 ____;4445 XXOO;1451 OO__;4544 XXXX;;;
2131 ____;4445 XXOO;1451 XO__;5444 XXXX;;;
2131 ____;4445 XXOO;1451 XX__;4454 XXXX;;;
2131 ____;4445 XXX_;4455 XX__;4444 XXX_;4446 XXXX;;
2131 ____;4445 XXX_;4455 XX__;4444 XXXX;;;
2131 ____;4445 XXX_;4455 XXO_;4645 XXOO;6445 XXXX;;
2131 ____;4445 XXX_;4455 XXO_;4645 XXXX;;;
2131 ____;4445 XXX_;4455 XXOO;4545 XXOO;5445 XXXX;;
2131 ____;4445 XXX_;4455 XXOO;4545 XXXX;;;
2131 ____;4445 XXX_;4455 XXX_;4465 XXXX;;;
2131 ____;4445 XXX_;4455 XXXX;;;;
2131 ____;4445 XXXX;;;;;
2131 O___;4254 ____;1666 X___;3363 XXXX;;;
2131 O___;4254 ____;1666 XO__;6363 XXXX;;;
2131 O___;4254 ____;1666 XX__;3366 XXOO;3663 XXXX;;
2131 O___;4254 ____;1666 XX__;3366 XXXX;;;
2131 O___;4254 ____;1666 XXO_;6366 XXOO;6663 XXXX;;
2131 O___;4254 ____;1666 XXO_;6366 XXXX;;;
2131 O___;4254 ____;1666 XXOO;6616 XXXX;;;
2131 O___;4254 ____;1666 XXX_;3666 XXXX;;;
2131 O___;4254 ____;1666 XXXX;;;;
2131 O___;4254 O___;5615 ____;3343 XXXX;;;
2131 O___;4254 O___;5615 O___;3346 OOO_;6463 XXXX;;
2131 O___;4254 O___;5615 O___;3346 XOOO;3463 XXXX;;
2131 O___;4254 O___;5615 O___;3346 XXO_;3466 XXXX;;
2131 O___;4254 O___;5615 O___;3346 XXOO;6343 XXXX;;
2131 O___;4254 O___;5615 O___;3346 XXX_;6346 XXXX;;
2131 O___;4254 O___;5615 O___;3346 XXXX;;;
2131 O___;4254 O___;5615 OO__;1466 X___;3563 XXXX;;
2131 O___;4254 O___;5615 OO__;1466 XO__;6563 XXXX;;
2131 O___;4254 O___;5615 OO__;1466 XX__;3566 XXXX;;
2131 O___;4254 O___;5615 OO__;1466 XXXX;;;
2131 O___;4254 O___;5615 OOO_;1566 XXXX;;;
2131 O___;4254 O___;5615 X___;6662 X___;3643 XXXX;;
2131 O___;4254 O___;5615 X___;6662 XO__;3646 XXXX;;
2131 O___;4254 O___;5615 X___;6662 XX__;6643 XXXX;;
2131 O___;4254 O___;5615 X___;6662 XXOO;6626 XXXX;;
2131 O___;4254 O___;5615 X___;6662 XXX_;6622 XXXX;;
2131 O___;4254 O___;5615 X___;6662 XXXX;;;
2131 O___;4254 O___;5615 XO__;6365 OO__;1646 XXXX;;
2131 O___;4254 O___;5615 XO__;6365 XO__;6416 XXXX;;
2131 O___;4254 O___;5615 XO__;6365 XXO_;5363 XXXX;;
2131 O___;4254 O___;5615 XO__;6365 XXOO;5366 XXXX;;
2131 O___;4254 O___;5615 XO__;6365 XXX_;3365 XXXX;;
2131 O___;4254 O___;5615 XO__;6365 XXXX;;;
2131 O___;4254 O___;5615 XOO_;3565 XO__;6516 XXXX;;
2131 O___;4254 O___;5615 XOO_;3565 XXOO;5563 XXXX;;
2131 O___;4254 O___;5615 XOO_;3565 XXXX;;;
2131 O___;4254 O___;5615 XOOO;1565 XXXX;;;
2131 O___;4254 O___;5615 XX__;3665 XXOO;5663 XXXX;;
2131 O___;4254 O___;5615 XX__;3665 XXXX;;;
2131 O___;4254 O___;5615 XXO_;1665 XX__;5365 XXXX;;
2131 O___;4254 O___;5615 XXO_;1665 XXXX;;;
2131 O___;4254 O___;5615 XXOO;5516 XXOO;6515 XXXX;;
2131 O___;4254 O___;5615 XXOO;5516 XXXX;;;
2131 O___;4254 O___;5615 XXX_;5616 XX__;5515 XXXX;;
2131 O___;4254 O___;5615 XXX_;5616 XXOO;6615 XXXX;;
2131 O___;4254 O___;5615 XXX_;5616 XXXX;;;
2131 O___;4254 O___;5615 XXXX;;;;
2131 O___;4254 OO__;5626 ____;3443 XXXX;;;
2131 O___;4254 OO__;5626 O___;3345 XO__;6443 XXXX;;
2131 O___;4254 OO__;5626 O___;3345 XX__;1545 XXXX;;
2131 O___;4254 OO__;5626 O___;3345 XXOO;3543 XXXX;;
2131 O___;4254 OO__;5626 O___;3345 XXX_;3545 XXXX;;
2131 O___;4254 OO__;5626 O___;3345 XXXX;;;
2131 O___;4254 OO__;5626 OO__;1465 OOO_;6543 XXXX;;
2131 O___;4254 OO__;5626 OO__;1465 XOO_;6345 XXXX;;
2131 O___;4254 OO__;5626 OO__;1465 XXOO;6415 XXXX;;
2131 O___;4254 OO__;5626 OO__;1465 XXX_;3465 XXXX;;
2131 O___;4254 OO__;5626 OO__;1465 XXXX;;;
2131 O___;4254 OO__;5626 OOO_;6462 XXXX;;;
2131 O___;4254 OO__;5626 OOOO;6562 XXXX;;;
2131 O___;4254 OO__;5626 X___;5345 X___;1446 XXXX;;
2131 O___;4254 OO__;5626 X___;5345 XO__;3446 XXXX;;
2131 O___;4254 OO__;5626 X___;5345 XXO_;5415 XXXX;;
2131 O___;4254 OO__;5626 X___;5345 XXOO;5543 XXXX;;
2131 O___;4254 OO__;5626 X___;5345 XXX_;5343 XXXX;;
2131 O___;4254 OO__;5626 X___;5345 XXXX;;;
2131 O___;4254 OO__;5626 XO__;1546 OO__;6422 XXXX;;
2131 O___;4254 OO__;5626 XO__;1546 OOO_;5463 XXXX;;
2131 O___;4254 OO__;5626 XO__;1546 XOO_;3645 XXXX;;
2131 O___;4254 OO__;5626 XO__;1546 XXOO;1645 XXXX;;
2131 O___;4254 OO__;5626 XO__;1546 XXX_;3546 XXXX;;
2131 O___;4254 OO__;5626 XO__;1546 XXXX;;;
2131 O___;4254 OO__;5626 XOO_;5562 XO__;6642 XXXX;;
2131 O___;4254 OO__;5626 XOO_;5562 XOOO;6525 XXXX;;
2131 O___;4254 OO__;5626 XOO_;5562 XXO_;6522 XXXX;;
2131 O___;4254 OO__;5626 XOO_;5562 XXXX;;;
2131 O___;4254 OO__;5626 XX__;1342 O___;5525 XXXX;;
2131 O___;4254 OO__;5626 XX__;1342 OO__;5416 XXXX;;
2131 O___;4254 OO__;5626 XX__;1342 X___;5522 XXXX;;
2131 O___;4254 OO__;5626 XX__;1342 XO__;5643 XXXX;;
2131 O___;4254 OO__;5626 XX__;1342 XX__;5346 XXXX;;
2131 O___;4254 OO__;5626 XXO_;6426 XXXX;;;
2131 O___;4254 OO__;5626 XXOO;5662 OOOO;6526 XXXX;;
2131 O___;4254 OO__;5626 XXOO;5662 XOOO;6625 XXXX;;
2131 O___;4254 OO__;5626 XXOO;5662 XXXX;;;
2131 O___;4254 OO__;5626 XXX_;5526 XXO_;5622 XXXX;;
2131 O___;4254 OO__;5626 XXX_;5526 XXOO;5625 XXXX;;
2131 O___;4254 OO__;5626 XXX_;5526 XXXX;;;
2131 O___;4254 OO__;5626 XXXX;;;;
2131 O___;4254 OOO_;5642 OOOO;6425 XXXX;;;
2131 O___;4254 OOO_;5642 XO__;1445 XXX_;3445 XXXX;;
2131 O___;4254 OOO_;5642 XO__;1445 XXXX;;;
2131 O___;4254 OOO_;5642 XOO_;5425 XXXX;;;
2131 O___;4254 OOO_;5642 XOOO;5426 XXXX;;;
2131 O___;4254 OOO_;5642 XX__;5443 XXXX;;;
2131 O___;4254 OOO_;5642 XXO_;5422 XX__;6442 XXXX;;
2131 O___;4254 OOO_;5642 XXO_;5422 XXXX;;;
2131 O___;4254 OOO_;5642 XXOO;5462 XOOO;6542 XXXX;;
2131 O___;4254 OOO_;5642 XXOO;5462 XXXX;;;
2131 O___;4254 OOO_;5642 XXX_;5542 XXXX;;;
2131 O___;4254 OOO_;5642 XXXX;;;;
2131 O___;4254 OOOO;5442 XXXX;;;;
2131 O___;4254 X___;6364 ____;1555 XXXX;;;
2131 O___;4254 X___;6364 O___;5553 XO__;1655 XXXX;;
2131 O___;4254 X___;6364 O___;5553 XX__;1556 XXXX;;
2131 O___;4254 X___;6364 O___;5553 XXOO;3555 XXXX;;
2131 O___;4254 X___;6364 O___;5553 XXX_;3553 XXXX;;
2131 O___;4254 X___;6364 O___;5553 XXXX;;;
2131 O___;4254 X___;6364 OO__;3556 XOOO;5653 XXXX;;
2131 O___;4254 X___;6364 OO__;3556 XX__;1656 XXXX;;
2131 O___;4254 X___;6364 OO__;3556 XXO_;3653 XXXX;;
2131 O___;4254 X___;6364 OO__;3556 XXOO;3655 XXXX;;
2131 O___;4254 X___;6364 OO__;3556 XXXX;;;
2131 O___;4254 X___;6364 OOO_;3656 XX__;4616 XXXX;;
2131 O___;4254 X___;6364 OOO_;3656 XXXX;;;
2131 O___;4254 X___;6364 X___;1333 ____;6222 XXXX;;
2131 O___;4254 X___;6364 X___;1333 X___;5355 XXXX;;
2131 O___;4254 X___;6364 X___;1333 XO__;3355 XXXX;;
2131 O___;4254 X___;6364 X___;1333 XX__;5353 XXXX;;
2131 O___;4254 X___;6364 X___;1333 XXO_;3353 XXXX;;
2131 O___;4254 X___;6364 XO__;3356 X___;6226 XXXX;;
2131 O___;4254 X___;6364 XO__;3356 XOO_;6553 XXXX;;
2131 O___;4254 X___;6364 XO__;3356 XXX_;5356 XXXX;;
2131 O___;4254 X___;6364 XO__;3356 XXXX;;;
2131 O___;4254 X___;6364 XOO_;6653 XXXX;;;
2131 O___;4254 X___;6364 XOOO;4663 XXXX;;;
2131 O___;4254 X___;6364 XX__;1336 O___;6262 XXXX;;
2131 O___;4254 X___;6364 XX__;1336 X___;6266 XXXX;;
2131 O___;4254 X___;6364 XX__;1336 XO__;6355 XXXX;;
2131 O___;4254 X___;6364 XX__;1336 XOO_;6353 XXXX;;
2131 O___;4254 X___;6364 XXO_;1664 OO__;6356 XXXX;;
2131 O___;4254 X___;6364 XXO_;1664 XO__;4363 XXXX;;
2131 O___;4254 X___;6364 XXO_;1664 XXOO;6614 XXXX;;
2131 O___;4254 X___;6364 XXO_;1664 XXXX;;;
2131 O___;4254 X___;6364 XXOO;3664 XOOO;4366 XXXX;;
2131 O___;4254 X___;6364 XXOO;3664 XXXX;;;
2131 O___;4254 X___;6364 XXX_;3364 XXXX;;;
2131 O___;4254 X___;6364 XXXX;;;;
2131 O___;4254 XO__;3464 ____;5222 XX__;5552 XXXX;;
2131 O___;4254 XO__;3464 ____;5222 XXX_;5225 XXXX;;
2131 O___;4254 XO__;3464 ____;5222 XXXX;;;
2131 O___;4254 XO__;3464 O___;5652 OO__;4515 XXXX;;
2131 O___;4254 XO__;3464 O___;5652 OOO_;6225 XXXX;;
2131 O___;4254 XO__;3464 O___;5652 XOO_;5226 XXXX;;
2131 O___;4254 XO__;3464 O___;5652 XXOO;6552 XXXX;;
2131 O___;4254 XO__;3464 O___;5652 XXX_;6652 XXXX;;
2131 O___;4254 XO__;3464 O___;5652 XXXX;;;
2131 O___;4254 XO__;3464 OO__;4622 OOO_;6246 XXXX;;
2131 O___;4254 XO__;3464 OO__;4622 XO__;4516 XXXX;;
2131 O___;4254 XO__;3464 OO__;4622 XOOO;6242 XXXX;;
2131 O___;4254 XO__;3464 OO__;4622 XX__;4615 XXXX;;
2131 O___;4254 XO__;3464 OO__;4622 XXX_;4626 XXXX;;
2131 O___;4254 XO__;3464 OO__;4622 XXXX;;;
2131 O___;4254 XO__;3464 OOO_;4343 XXXX;;;
2131 O___;4254 XO__;3464 OOOO;4346 XXOO;4643 XXXX;;
2131 O___;4254 XO__;3464 OOOO;4346 XXXX;;;
2131 O___;4254 XO__;3464 X___;6265 O___;5514 XXXX;;
2131 O___;4254 XO__;3464 X___;6265 X___;1455 XXXX;;
2131 O___;4254 XO__;3464 X___;6265 XXO_;5262 XXXX;;
2131 O___;4254 XO__;3464 X___;6265 XXOO;5266 XXXX;;
2131 O___;4254 XO__;3464 X___;6265 XXX_;5265 XXXX;;
2131 O___;4254 XO__;3464 X___;6265 XXXX;;;
2131 O___;4254 XO__;3464 XO__;1514 O___;4662 XXXX;;
2131 O___;4254 XO__;3464 XO__;1514 OO__;5453 XXXX;;
2131 O___;4254 XO__;3464 XO__;1514 X___;6624 XXXX;;
2131 O___;4254 XO__;3464 XO__;1514 XOO_;1456 XXXX;;
2131 O___;4254 XO__;3464 XO__;1514 XXO_;5614 XXXX;;
2131 O___;4254 XO__;3464 XO__;1514 XXX_;6514 XXXX;;
2131 O___;4254 XO__;3464 XOO_;4563 OO__;1644 XXXX;;
2131 O___;4254 XO__;3464 XOO_;4563 XO__;4416 XXXX;;
2131 O___;4254 XO__;3464 XOO_;4563 XOOO;6453 XXXX;;
2131 O___;4254 XO__;3464 XOO_;4563 XX__;4443 XXXX;;
2131 O___;4254 XO__;3464 XOO_;4563 XXOO;4365 XXXX;;
2131 O___;4254 XO__;3464 XOO_;4563 XXXX;;;
2131 O___;4254 XO__;3464 XOOO;6344 XXXX;;;
2131 O___;4254 XO__;3464 XX__;3453 OO__;1564 XXXX;;
2131 O___;4254 XO__;3464 XX__;3453 X___;1444 XXXX;;
2131 O___;4254 XO__;3464 XX__;3453 XXX_;3455 XXXX;;
2131 O___;4254 XO__;3464 XX__;3453 XXXX;;;
2131 O___;4254 XO__;3464 XXO_;5364 OOOO;3456 XXXX;;
2131 O___;4254 XO__;3464 XXO_;5364 XO__;6414 XXXX;;
2131 O___;4254 XO__;3464 XXO_;5364 XX__;3344 XXXX;;
2131 O___;4254 XO__;3464 XXO_;5364 XXXX;;;
2131 O___;4254 XO__;3464 XXOO;3644 OOOO;4463 XXXX;;
2131 O___;4254 XO__;3464 XXOO;3644 XXXX;;;
2131 O___;4254 XO__;3464 XXX_;1115 ____;3444 XXXX;;
2131 O___;4254 XO__;3464 XXX_;1115 O___;3564 XXXX;;
2131 O___;4254 XO__;3464 XXX_;1115 X___;1464 XXXX;;
2131 O___;4254 XO__;3464 XXXX;;;;
2131 O___;4254 XOO_;4562 OO__;5344 XXO_;5414 XXXX;;
2131 O___;4254 XOO_;4562 OO__;5344 XXXX;;;
2131 O___;4254 XOO_;4562 OOO_;5245 OO__;6424 XXXX;;
2131 O___;4254 XOO_;4562 OOO_;5245 XXXX;;;
2131 O___;4254 XOO_;4562 OOOO;5246 XOOO;5624 XXXX;;
2131 O___;4254 XOO_;4562 OOOO;5246 XXOO;6245 XXXX;;
2131 O___;4254 XOO_;4562 OOOO;5246 XXXX;;;
2131 O___;4254 XOO_;4562 XO__;1544 OOOO;4415 XXXX;;
2131 O___;4254 XOO_;4562 XO__;1544 XOO_;4345 XXXX;;
2131 O___;4254 XOO_;4562 XO__;1544 XXX_;3544 XXXX;;
2131 O___;4254 XOO_;4562 XO__;1544 XXXX;;;
2131 O___;4254 XOO_;4562 XOO_;5242 OO__;4426 XXXX;;
2131 O___;4254 XOO_;4562 XOO_;5242 XOO_;5524 XXXX;;
2131 O___;4254 XOO_;4562 XOO_;5242 XXO_;5452 XXXX;;
2131 O___;4254 XOO_;4562 XOO_;5242 XXXX;;;
2131 O___;4254 XOO_;4562 XOOO;4625 OOOO;6452 XXXX;;
2131 O___;4254 XOO_;4562 XOOO;4625 XOOO;6524 XXXX;;
2131 O___;4254 XOO_;4562 XOOO;4625 XXXX;;;
2131 O___;4254 XOO_;4562 XX__;4422 XO__;4543 XXXX;;
2131 O___;4254 XOO_;4562 XX__;4422 XXX_;4442 XXXX;;
2131 O___;4254 XOO_;4562 XX__;4422 XXXX;;;
2131 O___;4254 XOO_;4562 XXO_;4525 XO__;4642 XXXX;;
2131 O___;4254 XOO_;4562 XXO_;4525 XXXX;;;
2131 O___;4254 XOO_;4562 XXOO;4526 XXXX;;;
2131 O___;4254 XOO_;4562 XXX_;4462 XX__;4522 XXXX;;
2131 O___;4254 XOO_;4562 XXX_;4462 XXXX;;;
2131 O___;4254 XOO_;4562 XXXX;;;;
2131 O___;4254 XOOO;4425 XOOO;4542 XXXX;;;
2131 O___;4254 XOOO;4425 XXOO;5424 XXXX;;;
2131 O___;4254 XOOO;4425 XXXX;;;;
2131 O___;4254 XX__;4336 ____;5252 XXX_;5255 XXXX;;
2131 O___;4254 XX__;4336 ____;5252 XXXX;;;
2131 O___;4254 XX__;4336 O___;1554 X___;6252 XXXX;;
2131 O___;4254 XX__;4336 O___;1554 XO__;6255 XXXX;;
2131 O___;4254 XX__;4336 O___;1554 XXXX;;;
2131 O___;4254 XX__;4336 OO__;6224 X___;3554 XXXX;;
2131 O___;4254 XX__;4336 OO__;6224 XO__;1654 XXXX;;
2131 O___;4254 XX__;4336 OO__;6224 XXX_;6264 XXXX;;
2131 O___;4254 XX__;4336 OO__;6224 XXXX;;;
2131 O___;4254 XX__;4336 OOO_;3654 XXXX;;;
2131 O___;4254 XX__;4336 X___;5256 ____;4414 XXXX;;
2131 O___;4254 XX__;4336 X___;5256 X___;4222 XXXX;;
2131 O___;4254 XX__;4336 X___;5256 XXX_;6256 XXXX;;
2131 O___;4254 XX__;4336 X___;5256 XXXX;;;
2131 O___;4254 XX__;4336 XO__;4262 O___;5354 XXXX;;
2131 O___;4254 XX__;4336 XO__;4262 X___;4553 XXXX;;
2131 O___;4254 XX__;4336 XO__;4262 XO__;4614 XXXX;;
2131 O___;4254 XX__;4336 XO__;4262 XXXX;;;
2131 O___;4254 XX__;4336 XOO_;3354 XOO_;4653 XXXX;;
2131 O___;4254 XX__;4336 XOO_;3354 XXX_;6354 XXXX;;
2131 O___;4254 XX__;4336 XOO_;3354 XXXX;;;
2131 O___;4254 XX__;4336 XX__;1124 O___;4355 XXXX;;
2131 O___;4254 XX__;4336 XX__;1124 OO__;4266 XXXX;;
2131 O___;4254 XX__;4336 XX__;1124 X___;4344 XXXX;;
2131 O___;4254 XX__;4336 XX__;1124 XO__;4226 XXXX;;
2131 O___;4254 XX__;4336 XXO_;4353 XX__;4364 XXXX;;
2131 O___;4254 XX__;4336 XXO_;4353 XXXX;;;
2131 O___;4254 XX__;4336 XXX_;4356 XXXX;;;
2131 O___;4254 XXO_;4662 O___;1454 XXX_;3454 XXXX;;
2131 O___;4254 XXO_;4662 O___;1454 XXXX;;;
2131 O___;4254 XXO_;4662 OO__;5224 XXXX;;;
2131 O___;4254 XXO_;4662 OOO_;6244 XXXX;;;
2131 O___;4254 XXO_;4662 X___;4453 XOO_;4514 XXXX;;
2131 O___;4254 XXO_;4662 X___;4453 XXXX;;;
2131 O___;4254 XXO_;4662 XO__;4225 XX__;4424 XXXX;;
2131 O___;4254 XXO_;4662 XO__;4225 XXXX;;;
2131 O___;4254 XXO_;4662 XOO_;4246 XOO_;5264 XXXX;;
2131 O___;4254 XXO_;4662 XOO_;4246 XXXX;;;
2131 O___;4254 XXO_;4662 XX__;4242 XX__;4552 XXXX;;
2131 O___;4254 XXO_;4662 XX__;4242 XXXX;;;
2131 O___;4254 XXO_;4662 XXO_;4265 XOO_;4624 XXXX;;
2131 O___;4254 XXO_;4662 XXO_;4265 XXXX;;;
2131 O___;4254 XXO_;4662 XXX_;4652 XXXX;;;
2131 O___;4254 XXOO;5244 OOOO;4452 XXXX;;;
2131 O___;4254 XXOO;5244 XOOO;4524 XXXX;;;
2131 O___;4254 XXOO;5244 XXOO;4245 XXXX;;;
2131 O___;4254 XXOO;5244 XXXX;;;;
2131 O___;4254 XXX_;4265 XO__;4354 XXXX;;;
2131 O___;4254 XXX_;4265 XOO_;5254 XXXX;;;
2131 O___;4254 XXX_;4265 XOOO;6254 XXXX;;;
2131 O___;4254 XXX_;4265 XX__;4224 XXX_;4244 XXXX;;
2131 O___;4254 XXX_;4265 XX__;4224 XXXX;;;
2131 O___;4254 XXX_;4265 XXO_;4252 XXXX;;;
2131 O___;4254 XXX_;4265 XXOO;4256 XXXX;;;
2131 O___;4254 XXX_;4265 XXX_;4255 XX__;4264 XXXX;;
2131 O___;4254 XXX_;4265 XXX_;4255 XXXX;;;
2131 O___;4254 XXXX;;;;;
2131 OO__;1242 O___;3516 OO__;5325 XO__;6623 XXXX;;
2131 OO__;1242 O___;3516 OO__;5325 XX__;6323 XXXX;;
2131 OO__;1242 O___;3516 OO__;5325 XXX_;5323 XXXX;;
2131 OO__;1242 O___;3516 OO__;5325 XXXX;;;
2131 OO__;1242 O___;3516 OOO_;5623 XOOO;6325 XXXX;;
2131 OO__;1242 O___;3516 OOO_;5623 XXXX;;;
2131 OO__;1242 O___;3516 X___;3323 XXXX;;;
2131 OO__;1242 O___;3516 XO__;3325 XOO_;5523 XXXX;;
2131 OO__;1242 O___;3516 XO__;3325 XX__;6326 XXXX;;
2131 OO__;1242 O___;3516 XO__;3325 XXO_;3623 XXXX;;
2131 OO__;1242 O___;3516 XO__;3325 XXXX;;;
2131 OO__;1242 O___;3516 XOO_;5365 OO__;6613 XXXX;;
2131 OO__;1242 O___;3516 XOO_;5365 OOO_;6523 XXXX;;
2131 OO__;1242 O___;3516 XOO_;5365 XO__;6313 XXXX;;
2131 OO__;1242 O___;3516 XOO_;5365 XOO_;3625 XXXX;;
2131 OO__;1242 O___;3516 XOO_;5365 XX__;5313 XXXX;;
2131 OO__;1242 O___;3516 XOO_;5365 XXO_;5326 XXXX;;
2131 OO__;1242 O___;3516 XOO_;5365 XXX_;5315 XXXX;;
2131 OO__;1242 O___;3516 XOOO;5613 XOOO;6315 XXXX;;
2131 OO__;1242 O___;3516 XOOO;5613 XXXX;;;
2131 OO__;1242 O___;3516 XX__;1315 O___;3626 XXXX;;
2131 OO__;1242 O___;3516 XX__;1315 OO__;3523 XXXX;;
2131 OO__;1242 O___;3516 XX__;1315 X___;3326 XXXX;;
2131 OO__;1242 O___;3516 XX__;1315 XO__;3525 XXXX;;
2131 OO__;1242 O___;3516 XX__;1315 XX__;3313 XXXX;;
2131 OO__;1242 O___;3516 XXO_;3315 XOO_;5513 XXXX;;
2131 OO__;1242 O___;3516 XXO_;3315 XX__;6316 XXXX;;
2131 OO__;1242 O___;3516 XXO_;3315 XXO_;3613 XXXX;;
2131 OO__;1242 O___;3516 XXO_;3315 XXXX;;;
2131 OO__;1242 O___;3516 XXOO;3315 XOO_;6513 XXXX;;
2131 OO__;1242 O___;3516 XXOO;3315 XXO_;5316 XXXX;;
2131 OO__;1242 O___;3516 XXOO;3315 XXX_;3615 XXXX;;
2131 OO__;1242 O___;3516 XXX_;1315 OO__;3526 XXXX;;
2131 OO__;1242 O___;3516 XXX_;1315 XO__;3616 XXXX;;
2131 OO__;1242 O___;3516 XXX_;1315 XOO_;3513 XXXX;;
2131 OO__;1242 O___;3516 XXX_;1315 XX__;3316 XXXX;;
2131 OO__;1242 O___;3516 XXX_;1315 XXO_;3515 XXXX;;
2131 OO__;1242 O___;3516 XXXX;;;;
2131 OO__;1242 OO__;3314 OO__;4514 O___;6423 XXXX;;
2131 OO__;1242 OO__;3314 OO__;4514 OO__;5423 XXXX;;
2131 OO__;1242 OO__;3314 OO__;4514 X___;4623 XXXX;;
2131 OO__;1242 OO__;3314 OO__;4514 XO__;4423 XXXX;;
2131 OO__;1242 OO__;3314 OO__;4514 XX__;4523 XXXX;;
2131 OO__;1242 OO__;3314 XO__;3425 XOO_;4326 XXXX;;
2131 OO__;1242 OO__;3314 XO__;3425 XXOO;4325 XXXX;;
2131 OO__;1242 OO__;3314 XO__;3425 XXX_;3426 XXXX;;
2131 OO__;1242 OO__;3314 XO__;3425 XXXX;;;
