1123 O___;2445 X___;3466 XX__;1633 O___;2266 XXXX;;
1123 O___;2445 X___;3466 XX__;1633 OO__;3565 XXXX;;
1123 O___;2445 X___;3466 XX__;1633 OOO_;3365 XXXX;;
1123 O___;2445 X___;3466 XX__;1633 X___;2666 XXXX;;
1123 O___;2445 X___;3466 XXO_;6416 OO__;3665 XXXX;;
1123 O___;2445 X___;3466 XXO_;6416 XO__;3346 XXXX;;
1123 O___;2445 X___;3466 XXO_;6416 XXOO;6461 XXXX;;
1123 O___;2445 X___;3466 XXO_;6416 XXXX;;;
1123 O___;2445 X___;3466 XXOO;3646 XOOO;6436 XXXX;;
1123 O___;2445 X___;3466 XXOO;3646 XXXX;;;
1123 O___;2445 X___;3466 XXX_;3436 XXXX;;;
1123 O___;2445 X___;3466 XXXX;;;;
1123 O___;2445 XO__;4436 ____;2252 XX__;5255 XXXX;;
1123 O___;2445 XO__;4436 ____;2252 XXX_;2552 XXXX;;
1123 O___;2445 XO__;4436 ____;2252 XXXX;;;
1123 O___;2445 XO__;4436 O___;5265 OOO_;2652 XXXX;;
1123 O___;2445 XO__;4436 O___;5265 XO__;5541 XXXX;;
1123 O___;2445 XO__;4436 O___;5265 XOO_;2562 XXXX;;
1123 O___;2445 XO__;4436 O___;5265 XXOO;6255 XXXX;;
1123 O___;2445 XO__;4436 O___;5265 XXX_;6265 XXXX;;
1123 O___;2445 XO__;4436 O___;5265 XXXX;;;
1123 O___;2445 XO__;4436 OO__;2664 OO__;6541 XXXX;;
1123 O___;2445 XO__;4436 OO__;2664 OOO_;6242 XXXX;;
1123 O___;2445 XO__;4436 OO__;2664 XO__;5641 XXXX;;
1123 O___;2445 XO__;4436 OO__;2664 XOOO;6642 XXXX;;
1123 O___;2445 XO__;4436 OO__;2664 XXX_;2264 XXXX;;
1123 O___;2445 XO__;4436 OO__;2664 XXXX;;;
1123 O___;2445 XO__;4436 OOO_;3344 XXXX;;;
1123 O___;2445 XO__;4436 OOOO;3644 XXOO;6344 XXXX;;
1123 O___;2445 XO__;4436 OOOO;3644 XXXX;;;
1123 O___;2445 XO__;4436 X___;2566 O___;5451 XXXX;;
1123 O___;2445 XO__;4436 X___;2566 X___;4515 XXXX;;
1123 O___;2445 XO__;4436 X___;2566 XXO_;2256 XXXX;;
1123 O___;2445 XO__;4436 X___;2566 XXOO;2656 XXXX;;
1123 O___;2445 XO__;4436 X___;2566 XXX_;2556 XXXX;;
1123 O___;2445 XO__;4436 X___;2566 XXXX;;;
1123 O___;2445 XO__;4436 XO__;1161 ____;4355 XXXX;;
1123 O___;2445 XO__;4436 XO__;1161 O___;6246 XXXX;;
1123 O___;2445 XO__;4436 XO__;1161 OO__;4615 XXXX;;
1123 O___;2445 XO__;4436 XO__;1161 X___;6462 XXXX;;
1123 O___;2445 XO__;4436 XO__;1161 XO__;6451 XXXX;;
1123 O___;2445 XO__;4436 XO__;1161 XX__;5461 XXXX;;
1123 O___;2445 XO__;4436 XOO_;4365 OO__;6414 XXXX;;
1123 O___;2445 XO__;4436 XOO_;4365 OOOO;3546 XXXX;;
1123 O___;2445 XO__;4436 XOO_;4365 XO__;4641 XXXX;;
1123 O___;2445 XO__;4436 XOO_;4365 XOOO;5346 XXXX;;
1123 O___;2445 XO__;4436 XOO_;4365 XX__;4344 XXXX;;
1123 O___;2445 XO__;4436 XOO_;4365 XXXX;;;
1123 O___;2445 XO__;4436 XOOO;3464 XXXX;;;
1123 O___;2445 XO__;4436 XX__;4335 OO__;5416 XXXX;;
1123 O___;2445 XO__;4436 XX__;4335 X___;4414 XXXX;;
1123 O___;2445 XO__;4436 XX__;4335 XXX_;4535 XXXX;;
1123 O___;2445 XO__;4436 XX__;4335 XXXX;;;
1123 O___;2445 XO__;4436 XXO_;3456 OOOO;4635 XXXX;;
1123 O___;2445 XO__;4436 XXO_;3456 XO__;4461 XXXX;;
1123 O___;2445 XO__;4436 XXO_;3456 XX__;3434 XXXX;;
1123 O___;2445 XO__;4436 XXO_;3456 XXXX;;;
1123 O___;2445 XO__;4436 XXOO;4346 OOOO;6434 XXXX;;
1123 O___;2445 XO__;4436 XXOO;4346 XXXX;;;
1123 O___;2445 XO__;4436 XXX_;1114 O___;5436 XXXX;;
1123 O___;2445 XO__;4436 XXX_;1114 X___;4434 XXXX;;
1123 O___;2445 XO__;4436 XXX_;1114 XO__;4416 XXXX;;
1123 O___;2445 XO__;4436 XXXX;;;;
1123 O___;2445 XOO_;5246 OO__;3454 XXO_;4451 XXXX;;
1123 O___;2445 XOO_;5246 OO__;3454 XXXX;;;
1123 O___;2445 XOO_;5246 OOO_;2554 OO__;4462 XXXX;;
1123 O___;2445 XOO_;5246 OOO_;2554 XXXX;;;
1123 O___;2445 XOO_;5246 OOOO;2564 OOOO;6452 XXXX;;
1123 O___;2445 XOO_;5246 OOOO;2564 XXOO;2654 XXXX;;
1123 O___;2445 XOO_;5246 OOOO;2564 XXXX;;;
1123 O___;2445 XOO_;5246 XO__;3544 XOO_;5414 XXXX;;
1123 O___;2445 XOO_;5246 XO__;3544 XOOO;5434 XXXX;;
1123 O___;2445 XOO_;5246 XO__;3544 XXO_;4541 XXXX;;
1123 O___;2445 XOO_;5246 XO__;3544 XXXX;;;
1123 O___;2445 XOO_;5246 XOO_;2254 OO__;4642 XXXX;;
1123 O___;2445 XOO_;5246 XOO_;2254 XOO_;5452 XXXX;;
1123 O___;2445 XOO_;5246 XOO_;2254 XXO_;4255 XXXX;;
1123 O___;2445 XOO_;5246 XOO_;2254 XXXX;;;
