1111 ____;2345 O___;2667 OO__;7882 ____;6556 XXXX;;;
1111 ____;2345 O___;2667 OO__;7882 O___;3356 O___;6474 XXX_;6774 XXXX;
1111 ____;2345 O___;2667 OO__;7882 O___;3356 O___;6474 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 O___;3356 OO__;6773 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 O___;3356 OOO_;6733 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 O___;3356 X___;4476 XXX_;4776 XXXX;
1111 ____;2345 O___;2667 OO__;7882 O___;3356 X___;4476 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 O___;3356 XO__;5576 XXX_;5776 XXXX;
1111 ____;2345 O___;2667 OO__;7882 O___;3356 XO__;5576 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 O___;3356 XX__;3776 XX__;5756 XXXX;
1111 ____;2345 O___;2667 OO__;7882 O___;3356 XX__;3776 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 O___;3356 XXO_;3736 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 OO__;6578 OO__;8226 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 OO__;6578 OOO_;8736 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 OO__;6578 OOOO;8756 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 OO__;6578 XOO_;8476 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 OO__;6578 XX__;6228 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 OO__;6578 XXO_;6738 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 OO__;6578 XXOO;6758 OOOO;8576 XXXX;
1111 ____;2345 O___;2667 OO__;7882 OO__;6578 XXOO;6758 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 OO__;6578 XXX_;6478 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 OO__;6578 XXXX;;;
1111 ____;2345 O___;2667 OO__;7882 OOOO;8278 XXOO;8728 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 OOOO;8278 XXXX;;;
1111 ____;2345 O___;2667 OO__;7882 X___;7576 O___;6222 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 X___;7576 X___;6486 XXO_;6836 XXXX;
1111 ____;2345 O___;2667 OO__;7882 X___;7576 X___;6486 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 X___;7576 XO__;6856 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 X___;7576 XX__;6586 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 X___;7576 XXO_;7736 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 X___;7576 XXOO;7756 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 X___;7576 XXX_;7476 XX__;7556 XXXX;
1111 ____;2345 O___;2667 OO__;7882 X___;7576 XXX_;7476 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 X___;7576 XXXX;;;
1111 ____;2345 O___;2667 OO__;7882 XO__;3786 OOO_;6874 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XO__;3786 OOOO;6873 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XO__;3786 XOO_;4876 XXX_;5876 XXXX;
1111 ____;2345 O___;2667 OO__;7882 XO__;3786 XOO_;4876 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XO__;3786 XXO_;6784 XXXX;;
1111 ____;2345 O___;2667 OO__;7882 XO__;3786 XXOO;3876 OOOO;6783 XXXX;
