2311 O___;4524 X___;6634 XO__;3536 XOO_;6553 XXXX;;;;;
2311 O___;4524 X___;6634 XO__;3536 XXX_;5536 XXXX;;;;;
2311 O___;4524 X___;6634 XO__;3536 XXXX;;;;;;
2311 O___;4524 X___;6634 XOO_;6563 XXXX;;;;;;
2311 O___;4524 X___;6634 XOOO;4663 XXXX;;;;;;
2311 O___;4524 X___;6634 XX__;1336 O___;6622 XXXX;;;;;
2311 O___;4524 X___;6634 XX__;1336 X___;6626 XXXX;;;;;
2311 O___;4524 X___;6634 XX__;1336 XO__;6535 XXXX;;;;;
2311 O___;4524 X___;6634 XX__;1336 XOO_;6533 XXXX;;;;;
2311 O___;4524 X___;6634 XXO_;1664 OO__;6536 XXXX;;;;;
2311 O___;4524 X___;6634 XXO_;1664 XO__;4633 XXXX;;;;;
2311 O___;4524 X___;6634 XXO_;1664 XXOO;6164 XXXX;;;;;
2311 O___;4524 X___;6634 XXO_;1664 XXXX;;;;;;
2311 O___;4524 X___;6634 XXOO;3664 XOOO;4636 XXXX;;;;;
2311 O___;4524 X___;6634 XXOO;3664 XXXX;;;;;;
2311 O___;4524 X___;6634 XXX_;3634 XXXX;;;;;;
2311 O___;4524 X___;6634 XXXX;;;;;;;
2311 O___;4524 XO__;3644 ____;5222 XX__;5552 XXXX;;;;;
2311 O___;4524 XO__;3644 ____;5222 XXX_;5225 XXXX;;;;;
2311 O___;4524 XO__;3644 ____;5222 XXXX;;;;;;
2311 O___;4524 XO__;3644 O___;5562 OO__;4155 XXXX;;;;;
2311 O___;4524 XO__;3644 O___;5562 OOO_;6225 XXXX;;;;;
2311 O___;4524 XO__;3644 O___;5562 XOO_;5226 XXXX;;;;;
2311 O___;4524 XO__;3644 O___;5562 XXOO;6552 XXXX;;;;;
2311 O___;4524 XO__;3644 O___;5562 XXX_;6562 XXXX;;;;;
2311 O___;4524 XO__;3644 O___;5562 XXXX;;;;;;
2311 O___;4524 XO__;3644 OO__;4262 OOO_;6426 XXXX;;;;;
2311 O___;4524 XO__;3644 OO__;4262 XO__;4156 XXXX;;;;;
2311 O___;4524 XO__;3644 OO__;4262 XOOO;6422 XXXX;;;;;
2311 O___;4524 XO__;3644 OO__;4262 XX__;4165 XXXX;;;;;
2311 O___;4524 XO__;3644 OO__;4262 XXX_;4266 XXXX;;;;;
2311 O___;4524 XO__;3644 OO__;4262 XXXX;;;;;;
2311 O___;4524 XO__;3644 OOO_;4433 XXXX;;;;;;
2311 O___;4524 XO__;3644 OOOO;4436 XXOO;4463 XXXX;;;;;
2311 O___;4524 XO__;3644 OOOO;4436 XXXX;;;;;;
2311 O___;4524 XO__;3644 X___;6625 O___;5154 XXXX;;;;;
2311 O___;4524 XO__;3644 X___;6625 X___;1545 XXXX;;;;;
2311 O___;4524 XO__;3644 X___;6625 XXO_;5622 XXXX;;;;;
2311 O___;4524 XO__;3644 X___;6625 XXOO;5626 XXXX;;;;;
2311 O___;4524 XO__;3644 X___;6625 XXX_;5625 XXXX;;;;;
2311 O___;4524 XO__;3644 X___;6625 XXXX;;;;;;
2311 O___;4524 XO__;3644 XO__;1154 O___;4662 XXXX;;;;;
2311 O___;4524 XO__;3644 XO__;1154 OO__;5543 XXXX;;;;;
2311 O___;4524 XO__;3644 XO__;1154 X___;6264 XXXX;;;;;
2311 O___;4524 XO__;3644 XO__;1154 XOO_;1546 XXXX;;;;;
2311 O___;4524 XO__;3644 XO__;1154 XXO_;5164 XXXX;;;;;
2311 O___;4524 XO__;3644 XO__;1154 XXX_;6154 XXXX;;;;;
2311 O___;4524 XO__;3644 XOO_;4653 OO__;1464 XXXX;;;;;
2311 O___;4524 XO__;3644 XOO_;4653 XO__;4146 XXXX;;;;;
2311 O___;4524 XO__;3644 XOO_;4653 XOOO;6543 XXXX;;;;;
2311 O___;4524 XO__;3644 XOO_;4653 XX__;4443 XXXX;;;;;
2311 O___;4524 XO__;3644 XOO_;4653 XXOO;4635 XXXX;;;;;
2311 O___;4524 XO__;3644 XOO_;4653 XXXX;;;;;;
2311 O___;4524 XO__;3644 XOOO;6434 XXXX;;;;;;
2311 O___;4524 XO__;3644 XX__;3543 OO__;1654 XXXX;;;;;
2311 O___;4524 XO__;3644 XX__;3543 X___;1444 XXXX;;;;;
2311 O___;4524 XO__;3644 XX__;3543 XXX_;3545 XXXX;;;;;
2311 O___;4524 XO__;3644 XX__;3543 XXXX;;;;;;
2311 O___;4524 XO__;3644 XXO_;5634 OOOO;3546 XXXX;;;;;
2311 O___;4524 XO__;3644 XXO_;5634 XO__;6144 XXXX;;;;;
2311 O___;4524 XO__;3644 XXO_;5634 XX__;3434 XXXX;;;;;
2311 O___;4524 XO__;3644 XXO_;5634 XXXX;;;;;;
2311 O___;4524 XO__;3644 XXOO;3464 OOOO;4643 XXXX;;;;;
2311 O___;4524 XO__;3644 XXOO;3464 XXXX;;;;;;
2311 O___;4524 XO__;3644 XXX_;1115 ____;3444 XXXX;;;;;
2311 O___;4524 XO__;3644 XXX_;1115 O___;3654 XXXX;;;;;
2311 O___;4524 XO__;3644 XXX_;1115 X___;1644 XXXX;;;;;
2311 O___;4524 XO__;3644 XXXX;;;;;;;
2311 O___;4524 XOO_;4265 OO__;1454 XOOO;5144 XXXX;;;;;
2311 O___;4524 XOO_;4265 OO__;1454 XXO_;5434 XXXX;;;;;
2311 O___;4524 XOO_;4265 OO__;1454 XXX_;3454 XXXX;;;;;
2311 O___;4524 XOO_;4265 OO__;1454 XXXX;;;;;;
2311 O___;4524 XOO_;4265 OOO_;5422 XXO_;5542 XXXX;;;;;
2311 O___;4524 XOO_;4265 OOO_;5422 XXXX;;;;;;
2311 O___;4524 XOO_;4265 OOOO;5426 OOOO;6542 XXXX;;;;;
2311 O___;4524 XOO_;4265 OOOO;5426 XXXX;;;;;;
2311 O___;4524 XOO_;4265 XO__;4442 XX__;4453 XXXX;;;;;
2311 O___;4524 XOO_;4265 XO__;4442 XXXX;;;;;;
2311 O___;4524 XOO_;4265 XOO_;5254 OO__;4642 XXXX;;;;;
2311 O___;4524 XOO_;4265 XOO_;5254 XOOO;5425 XXXX;;;;;
2311 O___;4524 XOO_;4265 XOO_;5254 XX__;6244 XXXX;;;;;
2311 O___;4524 XOO_;4265 XOO_;5254 XXXX;;;;;;
2311 O___;4524 XOO_;4265 XOOO;6425 OOOO;4652 XXXX;;;;;
2311 O___;4524 XOO_;4265 XOOO;6425 XOOO;6254 XXXX;;;;;
2311 O___;4524 XOO_;4265 XOOO;6425 XXXX;;;;;;
2311 O___;4524 XOO_;4265 XX__;4145 XX__;4242 XXXX;;;;;
2311 O___;4524 XOO_;4265 XX__;4145 XXO_;4435 XXXX;;;;;
2311 O___;4524 XOO_;4265 XX__;4145 XXXX;;;;;;
2311 O___;4524 XOO_;4265 XXO_;4246 XOOO;4462 XXXX;;;;;
2311 O___;4524 XOO_;4265 XXO_;4246 XX__;4252 XXXX;;;;;
2311 O___;4524 XOO_;4265 XXO_;4246 XXXX;;;;;;
2311 O___;4524 XOO_;4265 XXOO;4256 XOOO;5264 XXXX;;;;;
2311 O___;4524 XOO_;4265 XXOO;4256 XXXX;;;;;;
2311 O___;4524 XOO_;4265 XXX_;4255 XXXX;;;;;;
2311 O___;4524 XOO_;4265 XXXX;;;;;;;
2311 O___;4524 XOOO;4245 XOOO;4452 XXXX;;;;;;
2311 O___;4524 XOOO;4245 XXOO;5244 XXXX;;;;;;
2311 O___;4524 XOOO;4245 XXXX;;;;;;;
2311 O___;4524 XX__;4336 ____;5522 XXX_;5525 XXXX;;;;;
2311 O___;4524 XX__;4336 ____;5522 XXXX;;;;;;
2311 O___;4524 XX__;4336 O___;1554 X___;6522 XXXX;;;;;
2311 O___;4524 XX__;4336 O___;1554 XO__;6525 XXXX;;;;;
2311 O___;4524 XX__;4336 O___;1554 XXXX;;;;;;
2311 O___;4524 XX__;4336 OO__;6224 X___;3554 XXXX;;;;;
2311 O___;4524 XX__;4336 OO__;6224 XO__;1564 XXXX;;;;;
2311 O___;4524 XX__;4336 OO__;6224 XXX_;6624 XXXX;;;;;
2311 O___;4524 XX__;4336 OO__;6224 XXXX;;;;;;
2311 O___;4524 XX__;4336 OOO_;3564 XXXX;;;;;;
2311 O___;4524 XX__;4336 X___;5526 ____;4144 XXXX;;;;;
2311 O___;4524 XX__;4336 X___;5526 X___;4222 XXXX;;;;;
2311 O___;4524 XX__;4336 X___;5526 XXX_;6526 XXXX;;;;;
2311 O___;4524 XX__;4336 X___;5526 XXXX;;;;;;
2311 O___;4524 XX__;4336 XO__;4622 O___;5534 XXXX;;;;;
2311 O___;4524 XX__;4336 XO__;4622 X___;4553 XXXX;;;;;
2311 O___;4524 XX__;4336 XO__;4622 XO__;4164 XXXX;;;;;
2311 O___;4524 XX__;4336 XO__;4622 XXXX;;;;;;
2311 O___;4524 XX__;4336 XOO_;3534 XOO_;4563 XXXX;;;;;
2311 O___;4524 XX__;4336 XOO_;3534 XXX_;6534 XXXX;;;;;
2311 O___;4524 XX__;4336 XOO_;3534 XXXX;;;;;;
2311 O___;4524 XX__;4336 XX__;1214 O___;4535 XXXX;;;;;
2311 O___;4524 XX__;4336 XX__;1214 OO__;4626 XXXX;;;;;
2311 O___;4524 XX__;4336 XX__;1214 X___;4434 XXXX;;;;;
2311 O___;4524 XX__;4336 XX__;1214 XO__;4226 XXXX;;;;;
2311 O___;4524 XX__;4336 XXO_;4533 XX__;4634 XXXX;;;;;
2311 O___;4524 XX__;4336 XXO_;4533 XXXX;;;;;;
2311 O___;4524 XX__;4336 XXX_;4536 XXXX;;;;;;
2311 O___;4524 XXO_;4662 O___;1544 XXX_;3544 XXXX;;;;;
2311 O___;4524 XXO_;4662 O___;1544 XXXX;;;;;;
2311 O___;4524 XXO_;4662 OO__;5224 XXXX;;;;;;
2311 O___;4524 XXO_;4662 OOO_;6424 XXXX;;;;;;
2311 O___;4524 XXO_;4662 X___;4154 XOO_;4543 XXXX;;;;;
2311 O___;4524 XXO_;4662 X___;4154 XXXX;;;;;;
2311 O___;4524 XXO_;4662 XO__;4225 XX__;4244 XXXX;;;;;
2311 O___;4524 XXO_;4662 XO__;4225 XXXX;;;;;;
2311 O___;4524 XXO_;4662 XOO_;4426 XOO_;5624 XXXX;;;;;
2311 O___;4524 XXO_;4662 XOO_;4426 XXXX;;;;;;
2311 O___;4524 XXO_;4662 XX__;4422 XX__;4552 XXXX;;;;;
2311 O___;4524 XXO_;4662 XX__;4422 XXXX;;;;;;
2311 O___;4524 XXO_;4662 XXO_;4264 XOO_;4625 XXXX;;;;;
2311 O___;4524 XXO_;4662 XXO_;4264 XXXX;;;;;;
2311 O___;4524 XXO_;4662 XXX_;4562 XXXX;;;;;;
2311 O___;4524 XXOO;5424 OOOO;4542 XXXX;;;;;;
2311 O___;4524 XXOO;5424 XOOO;4254 XXXX;;;;;;
2311 O___;4524 XXOO;5424 XXOO;4425 XXXX;;;;;;
2311 O___;4524 XXOO;5424 XXXX;;;;;;;
2311 O___;4524 XXX_;4265 OOO_;5524 XXXX;;;;;;
2311 O___;4524 XXX_;4265 OOOO;6524 XXXX;;;;;;
2311 O___;4524 XXX_;4265 XO__;4424 XX__;4534 XXXX;;;;;
2311 O___;4524 XXX_;4265 XO__;4424 XXXX;;;;;;
2311 O___;4524 XXX_;4265 XOO_;4522 XX__;4624 XXXX;;;;;
2311 O___;4524 XXX_;4265 XOO_;4522 XXXX;;;;;;
2311 O___;4524 XXX_;4265 XOOO;4526 XXXX;;;;;;
2311 O___;4524 XXX_;4265 XX__;4224 XXXX;;;;;;
2311 O___;4524 XXX_;4265 XXO_;4525 XXXX;;;;;;
2311 O___;4524 XXXX;;;;;;;;
2311 OO__;1422 O___;3156 OO__;5235 XO__;6263 XXXX;;;;;
2311 OO__;1422 O___;3156 OO__;5235 XX__;6233 XXXX;;;;;
2311 OO__;1422 O___;3156 OO__;5235 XXX_;5233 XXXX;;;;;
2311 OO__;1422 O___;3156 OO__;5235 XXXX;;;;;;
2311 OO__;1422 O___;3156 OOO_;5263 XOOO;6235 XXXX;;;;;
2311 OO__;1422 O___;3156 OOO_;5263 XXXX;;;;;;
2311 OO__;1422 O___;3156 X___;3233 XXXX;;;;;;
2311 OO__;1422 O___;3156 XO__;3235 XOO_;5253 XXXX;;;;;
2311 OO__;1422 O___;3156 XO__;3235 XX__;6236 XXXX;;;;;
2311 OO__;1422 O___;3156 XO__;3235 XXO_;3263 XXXX;;;;;
2311 OO__;1422 O___;3156 XO__;3235 XXXX;;;;;;
2311 OO__;1422 O___;3156 XOO_;5635 OO__;6163 XXXX;;;;;
2311 OO__;1422 O___;3156 XOO_;5635 OOO_;6253 XXXX;;;;;
2311 OO__;1422 O___;3156 XOO_;5635 XO__;6133 XXXX;;;;;
2311 OO__;1422 O___;3156 XOO_;5635 XOO_;3265 XXXX;;;;;
2311 OO__;1422 O___;3156 XOO_;5635 XX__;5133 XXXX;;;;;
2311 OO__;1422 O___;3156 XOO_;5635 XXO_;5236 XXXX;;;;;
